window_start,window_end,dataset_source,number_of_flows,mean_flow_duration,mean_dst_port,total_packets,total_bytes,mean_iat_variance,mean_flow_byts_s,mean_flow_pkts_s,mean_down_up_ratio,mean_fin_flag_cnt,mean_syn_flag_cnt,mean_rst_flag_cnt,mean_psh_flag_cnt,mean_ack_flag_cnt,mean_urg_flag_cnt,mean_cwe_flag_count,mean_ece_flag_cnt,mean_init_fwd_win_byts,mean_init_bwd_win_byts,target_next_window
2018-02-03 03:07:00,2018-02-03 03:08:00,CIC,1771,13034153.804630153,6768.572557876906,21355.0,6335787.0,4916693703839.79,78350.41665181526,8925.472370225401,0.4579333709768492,0.0033879164313946925,0.023150762281197064,0.30434782608695654,0.5042348955392434,0.28063241106719367,0.00846979107848673,0.0,0.30434782608695654,7471.499153020892,14486.328627893845,1
2018-02-03 03:08:00,2018-02-03 03:09:00,CIC,1448,8261716.296270718,7326.08908839779,19189.0,10177804.0,2853652002428.292,164186.56657390215,10012.21854802931,0.4005524861878453,0.003453038674033149,0.016574585635359115,0.3825966850828729,0.5697513812154696,0.3080110497237569,0.004143646408839779,0.0,0.3825966850828729,7605.724447513812,18252.55317679558,1
2018-02-03 03:09:00,2018-02-03 03:10:00,CIC,2111,11547109.914258646,6851.634770251066,26475.0,8512738.0,8333005285602.842,130318.24097278652,9819.199931729467,0.5054476551397442,0.0004737091425864519,0.01752723827569872,0.26148744670772145,0.45902415916627193,0.27048792041686404,0.008526764566556135,0.0,0.26148744670772145,6424.0018948365705,12353.429180483183,1
2018-02-03 03:10:00,2018-02-03 03:11:00,CIC,1584,8655305.033459596,8158.517676767677,17821.0,9579593.0,4453993451374.765,263582.17528829374,22584.538999278546,0.4034090909090909,0.0025252525252525255,0.028409090909090908,0.30303030303030304,0.494949494949495,0.3869949494949495,0.025252525252525252,0.0,0.30303030303030304,6869.894570707071,12359.337121212122,1
2018-02-03 03:11:00,2018-02-03 03:12:00,CIC,1646,7652290.45200486,6738.105710814095,13907.0,1280651.0,3745411067511.8647,201337.03722316807,17410.966250437847,0.4198055893074119,0.001215066828675577,0.018833535844471446,0.28128797083839613,0.5151883353584447,0.42345078979343864,0.013365735115431349,0.0,0.28128797083839613,7431.976306196841,10912.323207776428,1
2018-02-03 03:12:00,2018-02-03 03:13:00,CIC,1250,8051399.292,9525.3712,16488.0,9308101.0,2872623709951.5776,97628.08067216446,17153.708362853875,0.3528,0.0048,0.04,0.3672,0.5216,0.3968,0.008,0.0,0.3672,8454.8144,13867.4432,1
2018-02-03 03:13:00,2018-02-03 03:14:00,CIC,1796,13547645.928173719,6527.403118040089,23706.0,10612221.0,8267993202181.391,128041.51751999512,9184.18057243984,0.5373051224944321,0.0005567928730512249,0.022271714922048998,0.2410913140311804,0.4209354120267261,0.2700445434298441,0.008908685968819599,0.0,0.2410913140311804,6330.260579064588,9079.473830734967,1
2018-02-03 03:14:00,2018-02-03 03:15:00,CIC,1686,11885019.021945434,7069.364768683274,25129.0,14094341.0,7332475453944.919,76353.08437626714,5900.414059583035,0.5225385527876631,0.0005931198102016608,0.01542111506524318,0.24970344009489917,0.4555160142348754,0.28825622775800713,0.013048635824436536,0.0,0.24970344009489917,6489.741992882562,9454.956109134046,1
2018-02-03 03:15:00,2018-02-03 03:16:00,CIC,1265,11553940.163636364,9056.573913043478,11780.0,1192581.0,8103667616372.925,136505.71245734268,11715.816546367369,0.3897233201581028,0.0015810276679841897,0.015019762845849802,0.324901185770751,0.5019762845849802,0.38023715415019765,0.023715415019762844,0.0,0.324901185770751,8162.874308300396,12679.837154150198,1
2018-02-03 03:16:00,2018-02-03 03:17:00,CIC,1890,10226011.975661376,8748.57671957672,31183.0,19563028.0,7886622744568.465,321454.76310928696,23445.569901907886,0.4544973544973545,0.007407407407407408,0.039153439153439155,0.22433862433862434,0.40793650793650793,0.3582010582010582,0.020105820105820106,0.0,0.22433862433862434,6083.765079365079,7695.663492063492,1
2018-02-03 03:17:00,2018-02-03 03:18:00,CIC,2057,12236099.577540107,7540.153135634419,30664.0,13639557.0,8685972693741.889,153311.61378263088,16082.3724022012,0.49538162372386974,0.002916869227029655,0.03354399611084103,0.21633446767136608,0.43509965969859016,0.3087019931939718,0.021876519202722412,0.0,0.21633446767136608,7073.858531842489,8802.95478852698,1
2018-02-03 03:18:00,2018-02-03 03:19:00,CIC,2176,13463316.6484375,7605.044117647059,32068.0,19664945.0,13075036460892.273,311100.5339949226,13348.964914408762,0.5739889705882353,0.001838235294117647,0.022518382352941176,0.20818014705882354,0.3952205882352941,0.28768382352941174,0.04411764705882353,0.0,0.20818014705882354,6371.998161764706,7889.180606617647,1
2018-02-03 03:19:00,2018-02-03 03:20:00,CIC,2319,13302295.492453644,8325.969814575248,30848.0,12063366.0,9946843933830.09,283816.7930946575,24605.109673568088,0.5252263906856404,0.0038809831824062097,0.031910306166451054,0.19103061664510565,0.3962915049590341,0.30444156964208713,0.028891763691246228,0.0,0.19103061664510565,5941.515739542906,7796.72100043122,1
2018-02-03 03:20:00,2018-02-03 03:21:00,CIC,1409,7680951.352732434,10380.52945351313,18387.0,9523982.0,6804437832737.28,463449.5004107945,22910.446172414573,0.3924769339957417,0.0021291696238466998,0.028388928317955996,0.32150461320085166,0.49041873669268987,0.4151880766501065,0.044712562100780694,0.0,0.32150461320085166,7601.183818310858,12830.10078069553,1
2018-02-03 03:21:00,2018-02-03 03:22:00,CIC,1876,11132967.274520256,9873.693496801705,25583.0,10916505.0,4570397661482.922,183762.89518136004,25803.49790141184,0.43816631130063965,0.006929637526652452,0.04904051172707889,0.24147121535181237,0.417910447761194,0.37899786780383793,0.03251599147121535,0.0,0.24147121535181237,6268.910447761194,9793.539445628998,1
2018-02-03 03:22:00,2018-02-03 03:23:00,CIC,1667,8685850.851829635,8521.557888422316,20771.0,9379456.0,6764497636572.663,97700.63323452351,19033.29379389918,0.40491901619676063,0.002999400119976005,0.04439112177564487,0.3251349730053989,0.4877024595080984,0.35692861427714456,0.01739652069586083,0.0,0.3251349730053989,6991.0833833233355,13310.332333533293,1
2018-02-03 03:23:00,2018-02-03 03:24:00,CIC,1342,8960476.91505216,9406.352459016394,13141.0,1996315.0,5215670523450.736,43293.70904960104,6236.319440220348,0.37332339791356184,0.0014903129657228018,0.020864381520119227,0.35469448584202684,0.5342771982116244,0.37257824143070045,0.026825633383010434,0.0,0.35469448584202684,8983.027570789865,15333.696721311475,1
2018-02-03 03:24:00,2018-02-03 03:25:00,CIC,1314,10821640.270928463,7723.8797564687975,11634.0,2852473.0,6439242207367.516,99924.41920759258,4196.161382005709,0.3828006088280061,0.0,0.0091324200913242,0.3797564687975647,0.5449010654490106,0.3287671232876712,0.00837138508371385,0.0,0.3797564687975647,8832.983257229833,15683.2800608828,1
2018-02-03 03:25:00,2018-02-03 03:26:00,CIC,2076,14720913.483140655,6974.71387283237,32533.0,18291532.0,7999427185187.102,109876.88389028813,7723.019379235844,0.5255298651252408,0.0019267822736030828,0.024084778420038536,0.22013487475915222,0.45664739884393063,0.27360308285163776,0.015895953757225433,0.0,0.22013487475915222,7076.504335260116,9296.088631984585,1
2018-02-03 03:26:00,2018-02-03 03:27:00,CIC,1939,5233081.470861268,5950.858174316658,13014.0,1372446.0,410218115634.7114,157235.9499828521,8584.163092076524,0.38267148014440433,0.0,0.0,0.26456936565239814,0.555440948942754,0.42083548220732336,0.013408973697782363,0.0,0.26456936565239814,7466.2145435791645,11153.40536358948,1
2018-02-03 03:27:00,2018-02-03 03:28:00,CIC,2222,13464750.201620162,8455.805130513052,21831.0,4447156.0,8851444484885.68,246198.49805729548,16901.93246541804,0.49684968496849685,0.004500450045004501,0.023402340234023402,0.21917191719171916,0.4365436543654365,0.3154815481548155,0.0288028802880288,0.0,0.21917191719171916,6378.65706570657,9630.691269126914,1
2018-02-03 03:28:00,2018-02-03 03:29:00,CIC,1805,12044656.298614958,9072.522991689752,16160.0,2728487.0,6564660071038.149,153644.50502623257,21012.20109027097,0.43601108033241,0.004986149584487534,0.05263157894736842,0.2930747922437673,0.47534626038781164,0.3335180055401662,0.026592797783933517,0.0,0.2930747922437673,7386.88864265928,12883.775623268699,1
2018-02-03 03:29:00,2018-02-03 03:30:00,CIC,1802,12020357.062153162,8718.013873473918,23248.0,7940633.0,7892151058434.482,361627.97711401095,16247.015044874011,0.4694783573806881,0.002774694783573807,0.02774694783573807,0.2902330743618202,0.4728079911209767,0.33684794672586016,0.04716981132075472,0.0,0.2902330743618202,7623.9367369589345,13129.22807991121,1
2018-02-03 03:30:00,2018-02-03 03:31:00,CIC,2422,12366345.265483072,8655.759289843105,21773.0,4318785.0,6166109491619.983,364344.8345799909,32087.09304948232,0.48678777869529316,0.007844756399669695,0.03963666391412056,0.2258464079273328,0.43641618497109824,0.3187448389760528,0.03468208092485549,0.0,0.2258464079273328,6958.156482246078,11328.10156895128,1
2018-02-03 03:31:00,2018-02-03 03:32:00,CIC,3592,7770930.1929287305,8289.206291759465,33076.0,7410061.0,4836888314968.573,106304.94417769549,12993.326203209645,0.6010579064587973,0.0013919821826280624,0.02032293986636971,0.38001113585746105,0.48747216035634744,0.39448775055679286,0.015033407572383074,0.0,0.38001113585746105,6439.994153674833,7660.711302895323,1
2018-02-03 03:32:00,2018-02-03 03:33:00,CIC,3533,5485223.3382394565,9119.70563260685,23574.0,2570799.0,3957417555932.0034,130785.49125534255,15692.36364017957,0.6003396546844042,0.002547410133031418,0.019813189923577695,0.3996603453155958,0.49363147466742147,0.43730540617039343,0.015567506368525332,0.0,0.3996603453155958,6605.318426266629,7526.94140956694,1
2018-02-03 03:33:00,2018-02-03 03:34:00,CIC,3769,6871610.773149377,8710.444414964182,32094.0,5771585.0,3377547959577.614,94420.22862683974,9393.810791985657,0.5988325815866278,0.0013266118333775537,0.013531440700451048,0.3815335632793844,0.4911117007163704,0.4016980631467233,0.027062881400902097,0.0,0.3815335632793844,6438.078270098169,8138.317060228177,1
2018-02-03 03:34:00,2018-02-03 03:35:00,CIC,3133,4259006.582189594,8773.069581870412,20598.0,1837687.0,3177260879131.0107,47382.71158001339,10106.857029735775,0.5480370252154485,0.0006383657835939994,0.012767315671879987,0.4605809128630705,0.5320778806255985,0.45164379189275455,0.012767315671879987,0.0,0.4605809128630705,6840.751994893074,8943.394829237153,1
2018-02-03 03:35:00,2018-02-03 03:36:00,CIC,4031,9060373.794095758,7771.751922599851,45555.0,15765756.0,4801883508482.93,154744.73274169173,11816.46026870745,0.6060530885636318,0.0017365418010419251,0.01885388241131233,0.3607045398164227,0.4768047630860829,0.36988340362193006,0.015132721409079633,0.0,0.3607045398164227,6272.131729099479,7728.864797816919,1
2018-02-03 03:36:00,2018-02-03 03:37:00,CIC,4391,8390136.11204737,7156.3764518332955,35811.0,6454128.0,8003006145453.306,127015.74679894946,12272.884046738682,0.6183101799134594,0.0006832156684126623,0.013664313368253245,0.33500341607834205,0.4755181052152129,0.3543611933500342,0.013664313368253245,0.0,0.33500341607834205,6019.09018446823,7402.137098610795,1
2018-02-03 03:37:00,2018-02-03 03:38:00,CIC,3845,6713665.567490247,8188.707932379714,32160.0,5849167.0,3628499649586.6753,73404.67521089915,6612.006668409608,0.6028608582574773,0.0015604681404421327,0.011703511053315995,0.3716514954486346,0.47698309492847857,0.4,0.01846553966189857,0.0,0.3716514954486346,6578.454616384915,7747.31833550065,1
2018-02-03 03:38:00,2018-02-03 03:39:00,CIC,3958,7597214.033350177,9171.186205154117,29453.0,4328992.0,3355179422497.1064,116054.09921067594,14906.458506318442,0.596766043456291,0.003284487114704396,0.029055078322385044,0.35977766548762,0.4615967660434563,0.42193026781202625,0.027539161192521474,0.0,0.35977766548762,6511.464123294593,7507.812278928752,1
2018-02-03 03:39:00,2018-02-03 03:40:00,CIC,3742,6051046.844468199,8717.592731159808,30645.0,5276041.0,4209345505210.8086,96049.41155822006,10180.11916918175,0.5403527525387494,0.0010689470871191875,0.022715125601282738,0.3824158204168894,0.5042757883484768,0.40860502405130944,0.022180652057723144,0.0,0.3824158204168894,6739.24478888295,8145.0106894708715,1
2018-02-03 03:40:00,2018-02-03 03:41:00,CIC,4333,8455494.939995384,7898.680129240711,39033.0,12535511.0,5680863112155.431,172152.38097647642,13895.136949065465,0.5529656127394414,0.00046157396722824835,0.02146318947611355,0.3339487652896377,0.45326563581813983,0.356796676667436,0.016847449803831065,0.0,0.3339487652896377,5912.423263327948,7304.9111470113085,1
2018-02-03 03:41:00,2018-02-03 03:42:00,CIC,4599,8148708.055664275,7098.782343987824,36527.0,7057136.0,5147492014404.127,100178.13848497342,10220.475628332442,0.5290280495759948,0.0010871928680147858,0.016960208741030658,0.3141987388562731,0.4633616003479017,0.37725592520113066,0.011524244400956729,0.0,0.3141987388562731,6103.652750597956,6639.06218743205,1
2018-02-03 03:42:00,2018-02-03 03:43:00,CIC,3943,4855393.791022064,8446.423281765154,25887.0,2914102.0,2561834749863.783,114229.88596082853,11732.755401505001,0.498351509003297,0.001521683996956632,0.01141262997717474,0.3641897032716206,0.4844027390311945,0.4151661171696678,0.022064417955871163,0.0,0.3641897032716206,6710.491757545016,8225.053258939894,1
2018-02-03 03:43:00,2018-02-03 03:44:00,CIC,4099,6990572.570870944,9890.184191266162,31775.0,4987078.0,5749013622811.699,170076.9035708936,20752.176972151763,0.4754818248353257,0.005855086606489388,0.03464259575506221,0.35594047328616735,0.455720907538424,0.41497926323493534,0.012442059038789949,0.0,0.35594047328616735,6254.3300805074405,7907.768968040986,1
2018-02-03 03:44:00,2018-02-03 03:45:00,CIC,3548,5963184.45011274,10595.495208568207,24597.0,3178344.0,4854929608004.219,75316.05691647569,10169.540778459575,0.4224915445321308,0.0008455467869222097,0.012401352874859075,0.41516347237880497,0.5014092446448704,0.4041713641488162,0.010992108229988726,0.0,0.41516347237880497,6706.128241262683,9038.640924464487,1
2018-02-03 03:45:00,2018-02-03 03:46:00,CIC,4092,7966757.854838709,10897.203812316715,37011.0,9238196.0,5486089991020.239,99625.92377187125,10505.648911255135,0.45039100684261973,0.003421309872922776,0.02346041055718475,0.3655913978494624,0.4596774193548387,0.3704789833822092,0.010752688172043012,0.0,0.3655913978494624,6018.489491691104,7443.929863147605,1
2018-02-03 03:46:00,2018-02-03 03:47:00,CIC,3567,5525197.696383515,11594.721895149985,23821.0,3201194.0,4296718509142.16,56790.695761284296,6632.402267194864,0.3723016540510233,0.0002803476310625175,0.007008690776562938,0.41519484160358844,0.5063078216989066,0.4095878889823381,0.009812167087188113,0.0,0.41519484160358844,7137.3347350714885,8424.796747967479,1
2018-02-03 03:47:00,2018-02-03 03:48:00,CIC,3391,6286989.800353878,12699.76437629018,24544.0,2449385.0,5403730240480.811,57485.318997097485,12100.709882566933,0.34473606605721024,0.0011795930404010617,0.01415511648481274,0.43674432320849305,0.5143025656148629,0.4278973754054851,0.009141846063108227,0.0,0.43674432320849305,6963.7174874668235,9034.88351518726,1
2018-02-03 03:48:00,2018-02-03 03:49:00,CIC,3776,6191550.115201271,12699.20127118644,25953.0,3128223.0,3945651457280.5786,134657.59469521206,18274.29207592144,0.3840042372881356,0.003707627118644068,0.020921610169491525,0.4054555084745763,0.4880826271186441,0.4046610169491525,0.018008474576271187,0.0,0.4054555084745763,6640.094809322034,8822.092955508475,1
2018-02-03 03:49:00,2018-02-03 03:50:00,CIC,4251,9831864.378263937,11227.374735356387,37401.0,6896798.0,6223967818286.701,43644.02495391066,5685.447899231826,0.4151964243707363,0.0004704775346977182,0.010820983298047518,0.3577981651376147,0.48176899553046343,0.3370971536109151,0.008468595624558928,0.0,0.3577981651376147,6322.913432133616,8412.591625499883,1
2018-02-03 03:50:00,2018-02-03 03:51:00,CIC,3985,6887628.38795483,13668.930489335005,38173.0,13902311.0,4692842171082.377,93417.78998928754,8177.5661604044235,0.37716436637390216,0.00150564617314931,0.010037641154328732,0.3711417816813049,0.479297365119197,0.3713927227101631,0.014303638644918444,0.0,0.3711417816813049,6271.0238393977415,8001.825345043914,1
2018-02-03 03:51:00,2018-02-03 03:52:00,CIC,3731,4686547.138568749,14639.41945859019,35548.0,14454462.0,2734234526740.675,112200.71386107129,11593.37297717738,0.38434735995711605,0.001876172607879925,0.016349504154382202,0.3808630393996248,0.46823907799517556,0.3985526668453498,0.016081479496113642,0.0,0.3808630393996248,6526.720986330743,7612.911283838113,1
2018-02-03 03:52:00,2018-02-03 03:53:00,CIC,3272,6554482.907090465,17289.2402200489,23418.0,3111237.0,3712537016358.286,99736.54135221377,7929.0937041401885,0.2438875305623472,0.0012224938875305623,0.010085574572127139,0.4367359413202934,0.5302567237163814,0.41136919315403425,0.003973105134474328,0.0,0.4367359413202934,6813.089853300734,8222.158312958436,1
2018-02-03 03:53:00,2018-02-03 03:54:00,CIC,2601,6050901.945405614,17830.610918877355,23653.0,2816493.0,2567038384757.52,23588.491467400447,3978.9375706161823,0.20915032679738563,0.0,0.005382545174932718,0.46943483275663206,0.5544021530180699,0.39946174548250674,0.008842752787389465,0.0,0.46943483275663206,8216.28950403691,11995.435217224145,1
2018-02-03 03:54:00,2018-02-03 03:55:00,CIC,1355,17403186.16605166,9568.2147601476,17166.0,4465034.0,11716255388474.73,236288.9652838037,25170.247109594082,0.3948339483394834,0.002952029520295203,0.03616236162361624,0.26642066420664207,0.5107011070110701,0.23542435424354244,0.020664206642066422,0.0,0.26642066420664207,9283.771955719558,18073.560147601474,0
2018-02-03 03:55:00,2018-02-03 03:56:00,CIC,878,19062760.882687926,9410.217539863326,15571.0,2476740.0,10018994696085.559,160765.17118059142,10182.368800633072,0.19362186788154898,0.0011389521640091116,0.022779043280182234,0.3678815489749431,0.5876993166287016,0.2744874715261959,0.03189066059225513,0.0,0.3678815489749431,13670.700455580865,28465.067198177676,0
2018-02-03 03:56:00,2018-02-03 03:57:00,CIC,1056,13384619.580492424,8135.815340909091,11223.0,2013295.0,4751810087724.688,99741.91870839176,7840.950225623967,0.2765151515151515,0.0,0.013257575757575758,0.3143939393939394,0.5795454545454546,0.3399621212121212,0.03598484848484849,0.0,0.3143939393939394,12004.588068181818,24369.61268939394,0
2018-02-03 03:57:00,2018-02-03 03:58:00,CIC,1766,12664311.447338618,6643.69818799547,20472.0,4015735.0,7529594354137.964,218784.2170368187,17602.053530399648,0.35900339750849375,0.0011325028312570782,0.03227633069082673,0.21064552661381652,0.5328425821064553,0.34031710079275196,0.01812004530011325,0.0,0.21064552661381652,9064.696489241223,15910.390147225367,0
2018-02-03 03:58:00,2018-02-03 03:59:00,CIC,1668,19919468.52697842,6560.073741007194,31603.0,17498660.0,7528362618147.27,209365.1551619546,13738.847097020844,0.486810551558753,0.005995203836930456,0.013189448441247002,0.26798561151079137,0.4922062350119904,0.17266187050359713,0.012589928057553957,0.0,0.26798561151079137,9172.608513189449,19731.192446043166,0
2018-02-03 03:59:00,2018-02-03 04:00:00,CIC,1722,18902655.81416957,8101.159698025552,22264.0,7096533.0,11813963894445.799,203106.11530229347,20006.18368749447,0.4523809523809524,0.008130081300813009,0.03484320557491289,0.21254355400696864,0.46631823461091754,0.22125435540069685,0.01916376306620209,0.0,0.21254355400696864,8989.758420441347,17071.81068524971,0
2018-02-03 04:00:00,2018-02-03 04:01:00,CIC,1199,17998816.40700584,11585.48874061718,12611.0,2008412.0,12508471024343.492,201479.36379093886,28075.044594662653,0.3244370308590492,0.0025020850708924102,0.02418682235195997,0.27606338615512926,0.5029190992493745,0.3094245204336947,0.06505421184320268,0.0,0.27606338615512926,11526.517097581318,23069.314428690577,0
2018-02-03 04:01:00,2018-02-03 04:02:00,CIC,1142,16100599.22329247,14300.412434325744,10780.0,1439125.0,12420162120844.219,393943.7104544221,55789.11213530554,0.212784588441331,0.009632224168126095,0.08844133099824869,0.3178633975481611,0.4921190893169877,0.4089316987740806,0.06217162872154115,0.0,0.3178633975481611,11094.526269702277,25415.867775831874,0
2018-02-03 04:02:00,2018-02-03 04:03:00,CIC,1295,18282833.58764479,8796.987644787645,13625.0,2413912.0,14469880564200.041,193481.48712776398,21003.990913106954,0.3598455598455598,0.0023166023166023165,0.03397683397683398,0.25328185328185326,0.4942084942084942,0.24092664092664093,0.022393822393822392,0.0,0.25328185328185326,10311.767567567567,20454.098069498068,0
2018-02-03 04:03:00,2018-02-03 04:04:00,CIC,1288,16991226.61801242,9257.884316770187,14007.0,3352162.0,7563971645895.43,60869.709702872504,14417.713522918195,0.3672360248447205,0.003105590062111801,0.02096273291925466,0.281055900621118,0.4767080745341615,0.2406832298136646,0.04114906832298137,0.0,0.281055900621118,9907.729813664597,21501.07841614907,0
2018-02-03 04:04:00,2018-02-03 04:05:00,CIC,1034,20617382.369439073,8870.845261121856,14072.0,3721803.0,7604392745748.452,217200.17030462538,12435.373082262658,0.29593810444874274,0.0009671179883945841,0.022243713733075435,0.31334622823984526,0.5773694390715667,0.24854932301740812,0.024177949709864602,0.0,0.31334622823984526,12224.738878143133,25717.599613152805,0
2018-02-03 04:05:00,2018-02-03 04:06:00,CIC,1059,16840043.925401323,9822.685552407933,11710.0,2324146.0,3900987986553.7725,162672.88128597825,29737.22083532157,0.3295561850802644,0.010387157695939566,0.03871576959395656,0.29933899905571293,0.5316336166194523,0.29084041548630785,0.02644003777148253,0.0,0.29933899905571293,12540.143531633617,24895.524079320112,0
2018-02-03 04:06:00,2018-02-03 04:07:00,CIC,1481,16043760.76772451,7079.453072248481,14889.0,3091500.0,10029960334949.139,224569.90244617034,12671.284807868327,0.4091829844699527,0.002025658338960162,0.02363268062120189,0.24240378122889938,0.474679270762998,0.26536124240378123,0.02228224172856178,0.0,0.24240378122889938,9136.486158001351,18190.571235651587,0
2018-02-03 04:07:00,2018-02-03 04:08:00,CIC,1281,16807298.493364558,8032.383294301327,13096.0,2421270.0,8533946480296.321,70286.44560135959,10931.33250203035,0.39344262295081966,0.00156128024980484,0.02654176424668228,0.24434035909445745,0.4785323965651834,0.258391881342701,0.02263856362217018,0.0,0.24434035909445745,10864.470725995316,20440.146760343483,0
2018-02-03 04:08:00,2018-02-03 04:09:00,CIC,1079,16792536.356811862,9694.91844300278,11412.0,1803398.0,7926643746155.552,172079.6793695282,21360.45011523092,0.3049119555143652,0.0027803521779425394,0.030583873957367932,0.32252085264133457,0.5338276181649676,0.2632066728452271,0.025023169601482854,0.0,0.32252085264133457,11444.012048192772,24528.519925857276,0
2018-02-03 04:09:00,2018-02-03 04:10:00,CIC,937,18904788.097118463,10373.98719316969,9313.0,1230354.0,2448837322416.099,521447.58714962145,34170.417344737245,0.20597652081109924,0.005336179295624333,0.04589114194236926,0.29882604055496265,0.5538954108858057,0.3223052294557097,0.023479188900747065,0.0,0.29882604055496265,13166.995731056564,25614.528281750267,0
2018-02-03 04:10:00,2018-02-03 04:11:00,CIC,1125,16742248.242666667,9556.733333333334,12647.0,2404373.0,5637782751866.207,343257.1642289998,31112.086949795405,0.2986666666666667,0.0044444444444444444,0.03911111111111111,0.26844444444444443,0.5288888888888889,0.27644444444444444,0.018666666666666668,0.0,0.26844444444444443,11510.243555555555,22845.210666666666,0
2018-02-03 04:11:00,2018-02-03 04:12:00,CIC,1019,17534895.191364083,9205.015701668302,11008.0,1921237.0,10480823648813.018,39909.92710691894,11082.455447980878,0.30225711481844947,0.001962708537782139,0.02747791952894995,0.3297350343473994,0.5407262021589794,0.2875368007850834,0.021589793915603533,0.0,0.3297350343473994,13285.808635917567,23754.63002944063,0
2018-02-03 04:12:00,2018-02-03 04:13:00,CIC,1951,14292075.818554588,5546.559200410046,28301.0,14294326.0,6425676461777.418,289009.4595925424,16172.489572677337,0.46437724243977446,0.0046130189646335215,0.018452075858534086,0.13121476166068682,0.45258841619682216,0.3034341363403383,0.010763710917478216,0.0,0.13121476166068682,7697.748846745259,10524.528959507945,0
2018-02-03 04:13:00,2018-02-03 04:14:00,CIC,1373,16320713.587035688,8171.9796067006555,13032.0,2106335.0,10558663631755.297,403725.65312383097,20040.7804765035,0.4457392571012382,0.003641660597232338,0.028404952658412235,0.19519300801165332,0.43699927166788055,0.2425345957756737,0.021849963583394028,0.0,0.19519300801165332,9372.150764748725,16233.335761107064,0
2018-02-03 04:14:00,2018-02-03 04:15:00,CIC,1155,19244219.116017316,10655.524675324676,11959.0,2400166.0,7990282784850.652,135331.40041508904,22547.727224723036,0.38614718614718613,0.005194805194805195,0.03982683982683983,0.2649350649350649,0.45454545454545453,0.3194805194805195,0.050216450216450215,0.0,0.2649350649350649,11397.439826839827,18177.72813852814,0
2018-02-03 04:15:00,2018-02-03 04:16:00,CIC,1379,20112508.144307468,8671.54604786077,24295.0,15128413.0,7785386779461.372,317637.16682481125,33217.16925263196,0.4467005076142132,0.010877447425670777,0.044960116026105876,0.17766497461928935,0.41551849166062366,0.2697606961566352,0.02102973168963017,0.0,0.17766497461928935,9629.297316896302,15366.585931834663,0
2018-02-03 04:16:00,2018-02-03 04:17:00,CIC,1534,14402017.829856584,8916.632985658409,18263.0,5860258.0,7132572557265.709,204412.94254336914,30702.28936559024,0.3833116036505867,0.010430247718383311,0.038461538461538464,0.17992177314211213,0.4485006518904824,0.29595827900912647,0.031942633637548894,0.0,0.17992177314211213,9649.050847457627,16826.827900912645,0
2018-02-03 04:17:00,2018-02-03 04:18:00,CIC,1148,18403641.478222996,10735.559233449478,11941.0,2288644.0,10483222008335.502,73820.60633481288,20293.201992521503,0.34668989547038326,0.002613240418118467,0.024390243902439025,0.23954703832752614,0.4921602787456446,0.304006968641115,0.040940766550522645,0.0,0.23954703832752614,11964.68031358885,19782.038327526134,0
2018-02-03 04:18:00,2018-02-03 04:19:00,CIC,916,19561954.66703057,13552.74017467249,9020.0,1331605.0,5957014023974.633,118172.14024197136,28518.24337381876,0.25,0.006550218340611353,0.05021834061135371,0.2521834061135371,0.49344978165938863,0.38209606986899564,0.05349344978165939,0.0,0.2521834061135371,13896.882096069869,22347.879912663757,0
2018-02-03 04:19:00,2018-02-03 04:20:00,CIC,1160,16647065.328448275,8445.391379310346,13703.0,4220680.0,9218511894244.354,142843.44701049308,30251.43169510941,0.4267241379310345,0.008620689655172414,0.03620689655172414,0.22586206896551725,0.4689655172413793,0.2853448275862069,0.020689655172413793,0.0,0.22586206896551725,10969.425862068965,18142.71120689655,0
2018-02-03 04:20:00,2018-02-03 04:21:00,CIC,776,22475163.48840206,10019.828608247422,8639.0,1287775.0,3630643725150.087,142559.45822108886,12113.363538088053,0.1791237113402062,0.001288659793814433,0.02577319587628866,0.35309278350515466,0.6005154639175257,0.2963917525773196,0.020618556701030927,0.0,0.35309278350515466,15161.423969072164,28987.909793814433,0
2018-02-03 04:21:00,2018-02-03 04:22:00,CIC,1552,22580440.280283507,7482.799613402062,22916.0,7863981.0,10642172251496.121,143332.59307375608,12002.332652865565,0.4948453608247423,0.001288659793814433,0.030283505154639175,0.16494845360824742,0.49226804123711343,0.18556701030927836,0.008376288659793814,0.0,0.16494845360824742,9506.452319587628,16387.078608247422,0
2018-02-03 04:22:00,2018-02-03 04:23:00,CIC,1074,18194135.633147113,8552.85009310987,22506.0,11595632.0,7290774801306.4795,166726.90778747285,9176.837392845606,0.3435754189944134,0.00931098696461825,0.017690875232774673,0.2616387337057728,0.542830540037244,0.2383612662942272,0.01303538175046555,0.0,0.2616387337057728,11794.234636871508,24144.680633147113,0
2018-02-03 04:23:00,2018-02-03 04:24:00,CIC,934,20569008.268736616,12324.811563169165,10786.0,1446994.0,9207442689506.791,34956.96686604623,10745.338454095778,0.19593147751605997,0.0010706638115631692,0.014989293361884369,0.3426124197002141,0.5642398286937902,0.3351177730192719,0.042826552462526764,0.0,0.3426124197002141,14815.435760171305,29715.01391862955,0
