source_row_index,scenario_id,window_start,window_end,split,family_probability_provenance,family_probability_neris,family_probability_rbot,family_probability_virut,family_probability_donbot,family_probability_sogou,family_probability_murlo,family_probability_nsis_agent,packet_behavior_packet_count,packet_behavior_byte_count,packet_behavior_packets_per_second,packet_behavior_bytes_per_second,packet_behavior_unique_src_ips,packet_behavior_unique_dst_ips,packet_behavior_unique_src_ports,packet_behavior_unique_dst_ports,packet_behavior_tcp_count,packet_behavior_udp_count,packet_behavior_icmp_count,packet_behavior_other_protocol_count,packet_behavior_packet_size_mean,packet_behavior_packet_size_std,packet_behavior_packet_size_min,packet_behavior_packet_size_max,packet_behavior_packet_size_median,packet_behavior_packet_size_p25,packet_behavior_packet_size_p75,packet_behavior_iat_mean,packet_behavior_iat_std,packet_behavior_iat_min,packet_behavior_iat_max,packet_behavior_iat_median,packet_behavior_syn_count,packet_behavior_ack_count,packet_behavior_rst_count,packet_behavior_fin_count,packet_behavior_psh_count,packet_behavior_urg_count,packet_behavior_forward_packet_count,packet_behavior_backward_packet_count,packet_behavior_forward_byte_count,packet_behavior_backward_byte_count,packet_behavior_unique_5tuple_count,packet_behavior_flow_count,packet_behavior_mean_flow_duration,packet_behavior_packets_per_flow_mean,packet_behavior_bytes_per_flow_mean,packet_behavior_forward_backward_packet_ratio,packet_behavior_forward_backward_byte_ratio,packet_behavior_syn_ack_ratio,packet_behavior_tcp_fraction,packet_behavior_udp_fraction,packet_behavior_icmp_fraction,packet_behavior_unique_dst_ports_per_src_ip,packet_behavior_unique_dst_ips_per_src_ip,packet_behavior_unique_src_ips_per_dst_ip,packet_behavior_port_diversity,packet_behavior_destination_diversity
1005,CTU44,2011-08-13T10:05:00+00:00,2011-08-13T10:06:00+00:00,train,in_sample_training_prediction,2.103233029776761e-05,0.9994593747745837,1.7937287951708008e-05,1.9880030009236405e-05,8.24439968274432e-06,0.0004648842033807639,8.646974094250353e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039195696512858,0.0552288860184666,1.0967254638671877e-05,0.1173009872436523,0.0002751350402832,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1175870895385742,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1006,CTU44,2011-08-13T10:06:00+00:00,2011-08-13T10:07:00+00:00,train,in_sample_training_prediction,6.692340169820837e-05,0.9946110550283694,7.592622658837021e-05,9.000525843417082e-05,5.86042838490504e-05,0.005031379182139686,6.610661892102955e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671877e-05,0.0,1.0967254638671877e-05,1.0967254638671877e-05,1.0967254638671877e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671877e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1007,CTU44,2011-08-13T10:07:00+00:00,2011-08-13T10:08:00+00:00,train,in_sample_training_prediction,1.9372122713409574e-05,0.9996247748507783,1.3798342616466201e-05,1.3929273359951838e-05,6.834568571779458e-06,0.00031408070711327776,7.210134846609458e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0391630331675211,0.0551628252263452,1.0013580322265623e-05,0.1171748638153076,0.0003042221069335,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1174890995025634,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1008,CTU44,2011-08-13T10:09:00+00:00,2011-08-13T10:10:00+00:00,train,in_sample_training_prediction,1.9489862838064353e-05,0.9996336817345105,1.3887734060056752e-05,1.3972252337988915e-05,6.866425624795104e-06,0.00030485886632853726,7.243124299934988e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390292803446451,0.0549512764907676,1.0967254638671877e-05,0.1167418956756591,0.0003349781036376,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170878410339355,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1009,CTU44,2011-08-13T10:12:00+00:00,2011-08-13T10:13:00+00:00,train,in_sample_training_prediction,2.0188461837790383e-05,0.9995645848053687,1.5921503611385567e-05,1.6658946767162734e-05,7.348773145049497e-06,0.0003674930033134114,7.804505956664528e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390257040659586,0.0549829238756331,1.0967254638671877e-05,0.1167831420898437,0.0002830028533935,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170771121978759,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1010,CTU44,2011-08-13T10:14:00+00:00,2011-08-13T10:15:00+00:00,train,in_sample_training_prediction,2.035297209117015e-05,0.9995699482865196,1.636667787771218e-05,1.6687866609149375e-05,7.616285383234476e-06,0.00036091178271563824,8.116128803471474e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389240582784016,0.0548383329752133,1.1205673217773438e-05,0.1164770126342773,0.0002839565277099,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.116772174835205,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1011,CTU44,2011-08-13T10:16:00+00:00,2011-08-13T10:17:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390239556630452,0.0549254009517201,9.059906005859377e-06,0.1166999340057373,0.0003628730773925,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170718669891357,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1012,CTU44,2011-08-13T10:18:00+00:00,2011-08-13T10:19:00+00:00,train,in_sample_training_prediction,7.493185147065724e-05,0.9958945696772271,0.00010674837762112769,8.969559088747518e-05,2.9368026755395053e-05,0.0037772203237685397,2.7466152269769582e-05,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,1.9478618144989013,3.8372794306750255,1.0013580322265623e-05,9.621885061264038,0.0002570152282714,0,4,0,0,3,0,4,2,625.0,158.0,2,2,0.0587120056152343,3.0,391.5,2.0,3.9556962025316458,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
1013,CTU44,2011-08-13T10:21:00+00:00,2011-08-13T10:22:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390056769053141,0.0549194138001826,9.775161743164062e-06,0.1166732311248779,0.0003340244293212,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170170307159423,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1014,CTU44,2011-08-13T10:23:00+00:00,2011-08-13T10:24:00+00:00,train,in_sample_training_prediction,1.8906038536355146e-05,0.9996355927956687,1.3838854441454698e-05,1.3711942808896027e-05,6.941236025060434e-06,0.00030368858123775604,7.320551281668735e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389549732208251,0.054863026305262,1.1205673217773438e-05,0.1165428161621093,0.0003108978271484,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1168649196624755,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1015,CTU44,2011-08-13T10:25:00+00:00,2011-08-13T10:26:00+00:00,train,in_sample_training_prediction,2.0134896493349487e-05,0.9996171853483156,1.524234412678145e-05,1.5574313483891633e-05,7.310297864429833e-06,0.00031684717186558506,7.705627850473305e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389326413472493,0.054845084909211,1.0013580322265623e-05,0.116495132446289,0.0002927780151367,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.116797924041748,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1016,CTU44,2011-08-13T10:27:00+00:00,2011-08-13T10:28:00+00:00,train,in_sample_training_prediction,0.00023812924404873262,0.9747551192102912,0.0002460851003435891,0.00033064392534487363,9.447390269782765e-05,0.024229182174409603,0.00010636644286414454,15,1507,0.25,25.116666666666667,2,2,2,2,0,5,10,0,100.46666666666668,14.669090708773403,69,113,113.0,85.0,113.0,0.2170952217919486,0.4103168080749714,5.960464477539063e-06,1.003644943237305,0.000201940536499,0,0,0,0,0,0,5,0,409.0,0.0,2,2,1.5042884349822998,2.5,204.5,5.0,409.0,,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,2,2
1017,CTU44,2011-08-13T10:28:00+00:00,2011-08-13T10:29:00+00:00,train,in_sample_training_prediction,1.9971505886928508e-05,0.999568944342621,1.562745171573975e-05,1.6234543432313117e-05,7.181761716566726e-06,0.00036438507582848824,7.655318799026798e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0391232967376709,0.0551195953361985,9.775161743164062e-06,0.1170740127563476,0.0002861022949218,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1173698902130127,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1018,CTU44,2011-08-13T10:30:00+00:00,2011-08-13T10:31:00+00:00,train,in_sample_training_prediction,1.9413305778013077e-05,0.9995787899049493,1.5604929854914758e-05,1.588808154915628e-05,7.275054804451354e-06,0.0003552755169787921,7.753206085237043e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389440059661865,0.054867387132751,1.0013580322265623e-05,0.1165380477905273,0.0002839565277099,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1168320178985595,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1019,CTU44,2011-08-13T10:31:00+00:00,2011-08-13T10:32:00+00:00,train,in_sample_training_prediction,6.665398677620107e-05,0.9945706244640238,7.559185844483498e-05,8.947701767104617e-05,5.845096720028697e-05,0.005073262249883922,6.593945599999835e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0013580322265623e-05,0.0,1.0013580322265623e-05,1.0013580322265623e-05,1.0013580322265623e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0013580322265623e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1020,CTU44,2011-08-13T10:32:00+00:00,2011-08-13T10:33:00+00:00,train,in_sample_training_prediction,0.00013842456072687644,0.9956400095967756,0.00025978750681019726,8.828819777490747e-05,3.698657235534198e-05,0.003806080853011376,3.042271254584135e-05,40,5395,0.6666666666666666,89.91666666666667,3,4,5,5,37,3,0,0,134.875,85.99162386535097,60,358,97.0,62.0,176.0,1.067905462705172,6.55561092710201,5.960464477539063e-06,41.47923803329468,0.000281810760498,3,35,0,3,27,0,27,13,3705.0,1690.0,4,4,0.0415667295455932,10.0,1348.75,2.076923076923077,2.1923076923076925,0.0857142857142857,0.925,0.075,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
1021,CTU44,2011-08-13T10:35:00+00:00,2011-08-13T10:36:00+00:00,train,in_sample_training_prediction,1.9372122713409574e-05,0.9996247748507783,1.3798342616466201e-05,1.3929273359951838e-05,6.834568571779458e-06,0.00031408070711327776,7.210134846609458e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0391106605529785,0.0550869072283193,1.0013580322265623e-05,0.1170151233673095,0.0003068447113037,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1173319816589355,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1022,CTU44,2011-08-13T10:37:00+00:00,2011-08-13T10:38:00+00:00,train,in_sample_training_prediction,1.9372122713409574e-05,0.9996247748507783,1.3798342616466201e-05,1.3929273359951838e-05,6.834568571779458e-06,0.00031408070711327776,7.210134846609458e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390573342641194,0.0550000437162909,1.0013580322265623e-05,0.1168389320373535,0.0003230571746826,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1171720027923584,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1023,CTU44,2011-08-13T10:39:00+00:00,2011-08-13T10:40:00+00:00,train,in_sample_training_prediction,4.4846621297765884e-05,0.998467467262695,5.817947893339307e-05,4.236128383118643e-05,1.6428088179058892e-05,0.0013545440492340436,1.6173215829449547e-05,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333331,74.66685267833974,60,232,79.0,79.0,193.75,2.4184458255767822,4.778566234339682,1.0013580322265623e-05,11.97515106201172,0.000291109085083,0,4,0,0,3,0,4,2,603.0,158.0,2,2,0.0585390329360961,3.0,380.5,2.0,3.816455696202532,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
1024,CTU44,2011-08-13T10:41:00+00:00,2011-08-13T10:42:00+00:00,train,in_sample_training_prediction,1.938979159230753e-05,0.9996272045123297,1.3811082421954163e-05,1.394202575215641e-05,6.840844799407337e-06,0.0003115949488352412,7.216794269460609e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389876365661621,0.0549058539813894,1.0013580322265623e-05,0.116636037826538,0.0003168582916259,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169629096984863,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1025,CTU44,2011-08-13T10:42:00+00:00,2011-08-13T10:43:00+00:00,train,in_sample_training_prediction,6.665398677620107e-05,0.9945706244640238,7.559185844483498e-05,8.947701767104617e-05,5.845096720028697e-05,0.005073262249883922,6.593945599999835e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0013580322265623e-05,0.0,1.0013580322265623e-05,1.0013580322265623e-05,1.0013580322265623e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0013580322265623e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1026,CTU44,2011-08-13T10:44:00+00:00,2011-08-13T10:45:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390543142954508,0.054967659024093,1.0013580322265623e-05,0.1167900562286377,0.0003628730773925,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1171629428863525,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1027,CTU44,2011-08-13T10:46:00+00:00,2011-08-13T10:47:00+00:00,train,in_sample_training_prediction,6.453703803054576e-05,0.9968947191797453,6.0439357546189604e-05,0.00010907533345437165,2.8315532779650915e-05,0.002818263802855225,2.4649755588814153e-05,7,477,0.1166666666666666,7.95,3,3,4,4,7,0,0,0,68.14285714285714,9.402561526802478,60,79,60.0,60.0,79.0,3.0087518294652305,6.675460212407055,1.0013580322265623e-05,17.93523097038269,0.0002570152282714,1,6,2,0,3,0,3,4,199.0,278.0,2,2,0.0586400032043457,3.5,238.5,0.75,0.7158273381294964,0.1666666666666666,1.0,0.0,0.0,1.3333333333333333,1.0,1.0,4,3
1028,CTU44,2011-08-13T10:48:00+00:00,2011-08-13T10:49:00+00:00,train,in_sample_training_prediction,1.9489862838064353e-05,0.9996336817345105,1.3887734060056752e-05,1.3972252337988915e-05,6.866425624795104e-06,0.00030485886632853726,7.243124299934988e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390926202138265,0.0550379898845951,1.1205673217773438e-05,0.1169278621673584,0.0003387928009033,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1172778606414794,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1029,CTU44,2011-08-13T10:51:00+00:00,2011-08-13T10:52:00+00:00,train,in_sample_training_prediction,1.938979159230753e-05,0.9996272045123297,1.3811082421954163e-05,1.394202575215641e-05,6.840844799407337e-06,0.0003115949488352412,7.216794269460609e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389933586120605,0.0549095687261388,1.0013580322265623e-05,0.1166470050811767,0.0003230571746826,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169800758361816,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1030,CTU44,2011-08-13T10:53:00+00:00,2011-08-13T10:54:00+00:00,train,in_sample_training_prediction,1.9489862838064353e-05,0.9996336817345105,1.3887734060056752e-05,1.3972252337988915e-05,6.866425624795104e-06,0.00030485886632853726,7.243124299934988e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390260219573974,0.0549424596883479,1.0967254638671877e-05,0.1167261600494384,0.0003409385681152,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170780658721923,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1031,CTU44,2011-08-13T10:54:00+00:00,2011-08-13T10:55:00+00:00,train,in_sample_training_prediction,6.692340169820837e-05,0.9946110550283694,7.592622658837021e-05,9.000525843417082e-05,5.86042838490504e-05,0.005031379182139686,6.610661892102955e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671877e-05,0.0,1.0967254638671877e-05,1.0967254638671877e-05,1.0967254638671877e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671877e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1032,CTU44,2011-08-13T10:55:00+00:00,2011-08-13T10:56:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390273729960123,0.0549492543865107,1.0013580322265623e-05,0.1167371273040771,0.0003349781036376,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170821189880371,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1033,CTU44,2011-08-13T10:58:00+00:00,2011-08-13T10:59:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390659968058268,0.0550052233658158,1.0013580322265623e-05,0.1168549060821533,0.0003330707550048,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1171979904174804,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1034,CTU44,2011-08-13T11:00:00+00:00,2011-08-13T11:01:00+00:00,train,in_sample_training_prediction,1.9580965410155734e-05,0.9996254862753529,1.4206323072738739e-05,1.444517331716141e-05,6.952113669903074e-06,0.0003120049532790374,7.32419589822297e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390670299530029,0.0550294120867126,1.0967254638671877e-05,0.1168901920318603,0.0002999305725097,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1172010898590087,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1035,CTU44,2011-08-13T11:02:00+00:00,2011-08-13T11:03:00+00:00,train,in_sample_training_prediction,1.9663412055652255e-05,0.9996231709471831,1.4387953343012567e-05,1.4234733476392761e-05,7.229398794103914e-06,0.00031368844762048957,7.625107527334072e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389189720153808,0.0548045388377831,1.0013580322265623e-05,0.1164240837097168,0.0003228187561035,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1167569160461425,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1036,CTU44,2011-08-13T11:04:00+00:00,2011-08-13T11:05:00+00:00,train,in_sample_training_prediction,0.0001529032075045309,0.9918362298636524,0.0002994758191076576,0.00012678537425814994,4.873095397496013e-05,0.007497245046868914,3.862973463334094e-05,40,5395,0.6666666666666666,89.91666666666667,3,4,5,5,37,3,0,0,134.875,85.99162386535097,60,358,97.0,62.0,176.0,1.3752861267481096,8.45042004984904,6.9141387939453125e-06,53.46704697608948,0.0002520084381103,3,35,0,3,27,0,27,13,3705.0,1690.0,4,4,0.0416024923324584,10.0,1348.75,2.076923076923077,2.1923076923076925,0.0857142857142857,0.925,0.075,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
1037,CTU44,2011-08-13T11:06:00+00:00,2011-08-13T11:07:00+00:00,train,in_sample_training_prediction,6.665398677620107e-05,0.9945706244640238,7.559185844483498e-05,8.947701767104617e-05,5.845096720028697e-05,0.005073262249883922,6.593945599999835e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0013580322265623e-05,0.0,1.0013580322265623e-05,1.0013580322265623e-05,1.0013580322265623e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0013580322265623e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1038,CTU44,2011-08-13T11:07:00+00:00,2011-08-13T11:08:00+00:00,train,in_sample_training_prediction,1.981358425368449e-05,0.9995999328106302,1.5112628637639592e-05,1.592920228867822e-05,7.0710438337830996e-06,0.0003346831632951826,7.4575670607809355e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389959812164306,0.0549373549551766,1.0013580322265623e-05,0.1166889667510986,0.000288963317871,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169879436492919,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1039,CTU44,2011-08-13T11:09:00+00:00,2011-08-13T11:10:00+00:00,train,in_sample_training_prediction,1.886955253729144e-05,0.9996397510121464,1.3807157088899951e-05,1.3594318218112036e-05,6.937681372564375e-06,0.00029972281769699306,7.317460939731585e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389533042907714,0.0548451791321001,1.0013580322265623e-05,0.1165158748626709,0.0003340244293212,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1168599128723144,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1040,CTU44,2011-08-13T11:11:00+00:00,2011-08-13T11:12:00+00:00,train,in_sample_training_prediction,1.950763767526061e-05,0.9996360381484687,1.3900555380487383e-05,1.3985043052840819e-05,6.872730603213535e-06,0.00030244607115835666,7.249813661114583e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389830271402994,0.0548794675089071,1.0967254638671877e-05,0.1165940761566162,0.0003440380096435,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169490814208984,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1041,CTU44,2011-08-13T11:14:00+00:00,2011-08-13T11:15:00+00:00,train,in_sample_training_prediction,1.9875394069418893e-05,0.9996238345552495,1.4813366318739907e-05,1.476194608583346e-05,7.35373407256627e-06,0.0003116152713166886,7.745732887379309e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.038932720820109,0.0548386288414494,1.0967254638671877e-05,0.1164860725402832,0.0003011226654052,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1167981624603271,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1042,CTU44,2011-08-13T11:16:00+00:00,2011-08-13T11:17:00+00:00,train,in_sample_training_prediction,2.00875933058654e-05,0.9996212521074802,1.4310637165917597e-05,1.4388574324926469e-05,7.073740200417789e-06,0.00031542451747044645,7.462830052271262e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389690399169921,0.0548519429343684,1.0967254638671877e-05,0.1165411472320556,0.0003550052642822,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169071197509765,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1043,CTU44,2011-08-13T11:18:00+00:00,2011-08-13T11:19:00+00:00,train,in_sample_training_prediction,0.00020863435535711864,0.991441389596028,0.0003189997536106582,0.00014573902879958761,6.390835959896649e-05,0.0077597325138854464,6.159639272018974e-05,8,1269,0.1333333333333333,21.15,2,3,3,3,4,4,0,0,158.625,84.57531776470012,60,243,161.0,79.0,243.0,0.8154172897338867,1.8509532381067952,9.059906005859377e-06,5.344423055648804,0.0003149509429931,0,4,0,0,3,0,6,2,1111.0,158.0,2,2,2.913817524909973,4.0,634.5,3.0,7.031645569620253,0.0,0.5,0.5,0.0,1.5,1.5,0.6666666666666666,3,3
