split,row_index,flow_state_number_of_flows,flow_state_mean_dst_port,flow_state_mean_flow_duration,flow_state_mean_total_packets,flow_state_total_packets,flow_state_mean_total_bytes,flow_state_total_bytes,flow_state_mean_source_bytes,flow_state_source_bytes,flow_state_mean_iat_variance,flow_state_mean_s_tos,flow_state_mean_d_tos,attack_probability,model_logit
train,203,1.2507122725706816,-0.7593307624363014,-1.125121661108359,-0.09191500791740616,0.20140815387296615,-0.06951438788825504,0.06953177679364232,-0.038999330277554374,0.03305988011608892,-0.13244280550892,-1.1435322171015803,2.654915498581829,0.92876476,2.567868
train,204,1.1271748661810645,-0.32249584318927077,-1.1251172440998798,-0.14042019736991787,0.10725251999397102,-0.12368028991966223,-0.01624750018243704,-0.09005364896868337,-0.05291056606316568,-0.13244280550892,-0.721023249845834,0.3785923680901988,0.95324874,3.0150347
train,205,1.0427780241921185,-0.4423709598412104,-1.1251146239680219,0.5334843374457684,0.919652522539345,0.7305416336718968,0.9930417002975493,-0.04592747978747407,0.008975748543709259,-0.13244280550892,-0.4496554720377897,-1.5733407339778012,0.99454874,5.206442
train,206,0.9752605506009615,-0.2793461179466535,-1.125112795392022,0.10575603101387544,0.365948058682821,0.1639700484001718,0.2972588015632683,0.2840222442221767,0.46771199667525054,-0.13244280550892,-0.318910333512817,-1.5733407339778012,0.9875386,4.3725777
train,207,0.9980110036588513,-0.4247426739088521,-1.1251152653526522,-0.17275087860189547,0.03938001962594968,-0.13783658617772226,-0.04737254559929397,-0.09150762623062923,-0.05855185461146378,-0.13244280550892,0.18868732383047054,-0.17866165285120775,0.92030543,2.446504
train,208,0.9818655208435747,-0.5296582378089477,-1.1251160179590247,-0.13265383750688345,0.08396079162567409,-0.11140963191875698,-0.01856176251545446,-0.09172466339880421,-0.059286198767207206,-0.13244280550892,0.021170979971331993,0.5144740322930557,0.9700605,3.4781806
train,209,1.3211652884918887,-1.1395795114667542,-1.1251283004840722,-0.10461257420730524,0.2014544344025997,-0.0189677048991577,0.14919214372523004,0.18506061230436263,0.41234893308343307,-0.13244280550892,-1.5582877310324896,-0.4041577521750659,0.95999897,3.178027
train,210,1.179769999594466,-0.5396400582223759,-1.1251165457234107,-0.22813672075062405,0.002923584237349086,-0.19419987409274342,-0.10054386655469263,-0.09478133016568804,-0.05883835876164755,-0.13244280550892,-1.1140739698731479,-1.5733407339778012,0.7989496,1.3797423
train,211,1.0985533284630742,-0.6596988430072078,-1.1251224442243646,-0.20857543743659152,0.014262313997565891,-0.16789882874216744,-0.073802891746873,-0.076151333158034,-0.03286682716660468,-0.13244280550892,-1.0596648339700756,0.4156932434060485,0.986174,4.267281
train,212,1.0388639677520515,-0.6722495468498403,-1.1251171410954135,-0.1400668948150112,0.08789884396540058,-0.10583554409114815,-0.005020040727207335,-0.08563982852977656,-0.048944691626445026,-0.13244280550892,-0.3457902589443219,2.7390830657882916,0.9269125,2.5402017
train,213,2.4210151481507354,2.8484763362364673,-1.1251452729612395,-0.2842042420266729,0.08936719895104647,-0.22205620387897318,-0.07318734007320928,-0.08371374575228438,-0.0010797185743098956,-0.13244280550892,-3.267592462336899,-1.5733407339778012,0.8919163,2.110466
train,214,0.923643931297577,0.15138632735667185,-1.1251100446135684,-0.16346842251322194,0.03502123519864556,-0.1211250216798162,-0.03646842988644844,-0.07301102647184385,-0.0353173426991854,-0.13244280550892,0.1412766936391359,2.8165205838463905,0.97946197,3.864725
train,215,0.9507976978505424,-0.01497403263606093,-1.1251222981956683,-0.13323704835102887,0.07615621140110927,-0.11026035936282076,-0.0210231433376457,-0.07925965753526322,-0.04285435977922237,-0.13244280550892,0.12492608779668814,-0.13969146563452156,0.99239564,4.8714
train,216,1.014156486474128,0.06853635768819359,-1.1251164726190552,-0.19261179209159365,0.018528537365602938,-0.14185337335841838,-0.05040532536018816,-0.08916201069579553,-0.05476137737258318,-0.13244280550892,-0.17648973945960741,1.9118532176729768,0.9582901,3.134412
train,217,0.7683048163324152,0.26671325748484603,-1.1251047153824496,-0.07068321752107648,0.10026416001930678,-0.0948525152777593,-0.027585634932289285,-0.08921360359843618,-0.06180167495158755,-0.13244280550892,0.6233707691253397,-1.5733407339778012,0.9884871,4.4527097
train,218,1.141607949303812,-0.9661595679877131,-1.1251221733569,-0.21288757216219395,0.01637859639808131,-0.17638112704884276,-0.08078392460626017,-0.07623219330558244,-0.031333986128863206,-0.13244280550892,-0.6912292568313163,-0.30722196506881505,0.9834968,4.087559
train,219,0.8823017101493686,-0.2419834771704435,-1.1251133353785063,-0.23392661565769235,-0.053088478581859194,-0.18663330449972745,-0.11266608126774748,-0.09622210271848379,-0.06789846160821766,-0.13244280550892,0.3133884805950956,-0.10339929831435678,0.97774875,3.7828546
train,220,1.3311950581195606,-0.7933826380350417,-1.125122239459695,-0.2432992638085895,0.006529258227889272,-0.2070087409848763,-0.10780110135009918,-0.07449035564056967,-0.021125339765491705,-0.13244280550892,-1.5953185293034802,0.7462869782751698,0.97677165,3.7388794
train,221,1.0838756168128227,-0.5254319464526315,-1.125122135737428,0.06664435585414447,0.35858103982933687,0.08738159109451069,0.23610419072626315,0.03474831629271094,0.13151494189376373,-0.13244280550892,-0.7452159864204345,-1.5733407339778012,0.9888564,4.4856815
train,222,1.0241862561017998,-0.30851957575765754,-1.125118688880615,-0.21943435338283301,-0.012327953937339566,-0.19299473056802657,-0.10977701589226826,-0.0975199712965993,-0.06652055318616026,-0.13244280550892,-0.17276152610720807,-0.18881708305366832,0.9523854,2.995831
train,223,1.053786307929807,-0.14300277192089852,-1.1251159985186499,0.11535348025370024,0.4081769383129865,0.2193728193360663,0.38700594296466806,-0.09022273245613123,-0.055189732620583985,-0.13244280550892,-0.4427395245433866,-0.8941697260586138,0.9774678,3.7700188
train,224,0.9023612494047124,-0.022030349388834886,-1.1251119528767162,0.07470176709740657,0.30236281828721556,0.15252062976255623,0.26301546714368323,-0.08060715020868861,-0.046415506492657375,-0.13244280550892,0.282011764434465,-1.5733407339778012,0.99081916,4.6814127
train,225,0.8487876018812943,-0.37063425638844133,-1.1251157133654641,-0.21821919071928939,-0.0411649312199095,-0.17228852839426398,-0.0997844873049717,-0.061820714813503645,-0.023779469725319483,-0.13244280550892,0.45605933103130203,-0.07824303877692425,0.9972728,5.901745
train,226,1.1460112627988874,-0.2538323479953255,-1.1251166303060474,1.2745855360886391,1.953138822465006,1.562353456022341,2.1076474024406036,0.37447454119835455,0.6609424835005324,-0.13244280550892,-0.8472006243320116,-0.9335146815188736,0.982263,4.014208
train,227,0.9684109518308441,-0.45783691028497775,-1.12511831528041,0.17928355525762169,0.45040581794315204,0.11009681508218698,0.2335217671850705,-0.016806288838944364,0.045070664572267535,-0.13244280550892,-0.19501134318342278,-0.17160560083650736,0.98361707,4.0949965
train,228,0.8111148086456488,-0.2623899535806244,-1.125112138794187,0.5046291431316854,0.7337857082101807,0.5879075252960574,0.6917385403818456,0.4193306735650275,0.5880710717017235,-0.13244280550892,0.39127561265485217,-1.5733407339778012,0.9945913,5.2143226
train,229,1.423420012988641,2.367620831569298,-1.1251344208556027,-0.2879415639199382,-0.04530493496167326,-0.20718207055648413,-0.10248493095579364,-0.10640874016659642,-0.07334798816891301,-0.13244280550892,-2.03751146199408,3.0078349603995016,0.834598,1.6185714
train,230,1.1093169836732586,0.6843360641063891,-1.1251215728486579,0.1615757912508473,0.4890121942992742,0.2269078002337101,0.41473188597216826,0.06220281460092831,0.17606194522655846,-0.13244280550892,-0.6138846664083872,2.4381886307797593,0.9897133,4.5665646
train,231,1.2878958087513186,1.2899909819764366,-1.125120665081283,0.21845440723205847,0.6438668464530922,0.27540518853036416,0.540233213716623,0.11069117321647658,0.2819230627914056,-0.13244280550892,-1.3256652252596755,3.9651053162612224,0.9795517,3.869194
train,232,0.9940969472187843,-0.08035931543684899,-1.1251163746610136,4.806837369434164,6.021719085041591,5.103594522982978,6.041449443255896,0.0912357147112616,0.20040615146985705,-0.13244280550892,-0.4257273496999479,-0.16016620015790725,0.99516416,5.326852
train,233,0.9781960929310118,-0.20719463359793994,-1.1251213494884749,1.1486855286216262,1.6092786946086945,1.4818544805258915,1.8158440396698416,-0.041613486764659834,0.011037144786937663,-0.13244280550892,-0.19448834809025986,0.5485856666945523,0.99538714,5.374283
train,234,0.9596043248406932,-0.21065318504369185,-1.1251176650716594,0.17442074006111655,0.4408467849133885,0.1852558237957153,0.316879108181652,-0.0404765666816388,0.011404338352190893,-0.13244280550892,0.015679250979563724,2.728879164457632,0.98760056,4.3776274
train,235,0.8206553212183123,-0.017892417183217994,-1.1251104347272294,0.7390336698758482,0.9948583831938442,0.8458732330015897,0.9683572820761169,-0.05916926785315013,-0.021773459356687112,-0.13244280550892,0.6464592459781027,-1.5733407339778012,0.9934034,5.014579
train,236,0.936364614727795,-0.16696850382170986,-1.12511730104213,9.558353609050867,11.349319083089819,12.270749552321204,13.90594065645784,0.32076740652845115,0.5057790847440296,-0.13244280550892,-0.18048921344051594,-0.15229682262472582,0.9926974,4.912198
train,237,0.8434057742762021,-0.0026167839832274154,-1.12511511882276,0.19270319365421032,0.4108822456361106,0.1296958003770274,0.221640430543168,-0.055860424083842924,-0.016294503678267243,-0.13244280550892,0.5229550635921864,1.484749348353782,0.99325484,4.992162
train,238,0.8079346377880943,0.3245468421696354,-1.1251077525474074,0.003099153637536945,0.19057430261784247,0.02340602168263818,0.1010100398979395,0.13527613839261127,0.22510856095798248,-0.13244280550892,-0.031786360221597865,1.5046480459217981,0.9724311,3.5631118
train,239,0.9967878610213304,-0.07420989168816278,-1.1251122864458754,-0.01061239370186617,0.2342336713457719,0.03513562183918757,0.1537464237144556,-0.08788517357050579,-0.05344147628566678,-0.13244280550892,-0.01249734132370006,-0.8832465373458674,0.96150666,3.2180164
train,240,0.803775952820523,0.4575794137522221,-1.1251097277000655,0.8984098185920038,1.1528348674374882,0.21668856880758738,0.30128366795756534,0.1865384825821495,0.2893598111543356,-0.13244280550892,0.4504514497686541,0.7738926816442095,0.98391265,4.1135035
train,241,1.0506061370722526,-0.24674686602347615,-1.12511825802007,3.9164659318809347,5.115470583041152,2.8405432145080702,3.52536277038033,0.3151449058314955,0.5371725273170432,-0.13244280550892,-1.0381396160179965,-0.22930696390553587,0.99311405,4.971363
train,242,1.8358637103607083,-1.744932543069531,-1.1251347570893524,0.46329185542004925,1.325932462908672,0.09717223549441714,0.4389903300766841,0.40131593982177305,0.9845050524950001,-0.13244280550892,2.3040074442584864,-1.5733407339778012,0.8955418,2.1486418
train,243,2.425173833118307,-2.3722498450336094,-1.1251430214628926,0.050297185596606626,0.8069089450311707,0.03776800891387921,0.4655169595383387,-0.08206659159423603,0.0032215481030200776,-0.13244280550892,-3.963119648503996,-0.0729224064097545,0.9858732,4.2454557
train,244,2.154125424643662,-2.057256053740363,-1.125141001790713,-0.12322470501841734,0.37116092924790767,-0.15546592327312186,0.03978756917479592,-0.08969546587448267,-0.023650820474705975,-0.13244280550892,-3.353080555788633,-1.5733407339778012,0.924768,2.5089657
train,245,2.2360759813575664,-1.614975228416338,-1.1251403288992354,-0.1774024403938611,0.28106536001403654,-0.18705636445121543,-0.01424951765727958,-0.0846441283680277,-0.00932630915667847,-0.13244280550892,-3.571320294415075,-0.7618592569004791,0.97395,3.6213434
train,246,2.0628789838845987,-1.6569577930739916,-1.1251426175894985,-0.01969040051031601,0.5469175515125818,0.02054512390234879,0.35549275006662867,-0.07043254360778953,0.01709406805337901,-0.13244280550892,-3.3592872777811675,-0.27773144595725746,0.9801839,3.9012456
train,247,1.721866816543755,-1.574875208662363,-1.125134229022248,0.24115576152100063,0.8817740126947321,0.29609166642009077,0.7332719768055432,-0.0830138992580636,-0.022489049325843242,-0.13244280550892,-2.5679562740145463,-1.5733407339778012,0.9890155,4.5002265
train,248,1.7722602932096185,-1.7578140221502194,-1.1251351468512412,-0.20224284982408683,0.14585468902921747,-0.1914103993637138,-0.05534064278136589,-0.08483508272935635,-0.024500835502627154,-0.13244280550892,-2.6598548803840214,-0.15174129333988076,0.963776,3.2811368
train,249,1.9855763691932737,-1.8110408668166784,-1.1251362164848493,-0.033717884941821666,0.4974436653343297,-0.00588662258420359,0.29224748291420377,-0.08090103415108015,-0.009124860657488236,-0.13244280550892,-3.0145837784810676,-1.5733407339778012,0.9863266,4.2785335
train,250,1.813847142885331,-1.6424918954120293,-1.1251369356146366,-0.06081391406680847,0.3997244306735522,-0.017008249843917106,0.24118107610289954,-0.09366986364320629,-0.041329873035414376,-0.13244280550892,-2.5175446870893357,-0.6396604286561051,0.9461895,2.8669748
train,251,1.6235261484870698,-1.4003633050509314,-1.1251330895920522,0.07053924855354415,0.5593501847005004,0.09362597130486344,0.3795309629115837,-0.07537405959989164,-0.011184142542375451,-0.13244280550892,-2.525953125579427,1.4507352486855232,0.9833649,4.079464
train,252,1.5398631920806363,-1.595919582809464,-1.1251340358683062,-0.19340762925246924,0.11702612638839908,-0.1550441149110772,-0.0167906098450751,-0.08890852144593926,-0.03937730608208898,-0.13244280550892,-2.256801788828906,-1.5733407339778012,0.89699733,2.164298
train,253,1.5036581700100158,-1.7049042048634484,-1.1251330072492418,-0.17801448803056835,0.1338343732871249,-0.1557057066398552,-0.021155760847876365,-0.09780609495574452,-0.0565462310156987,-0.13244280550892,-1.9811151623185903,3.707210154213018,0.81159556,1.4604112
train,254,0.9635183812807603,-0.06140736864922212,-1.125110078339014,-0.15967530283582035,0.04783252726538403,-0.13241459663490981,-0.04477884491633867,-0.08280565953308666,-0.047338277794392244,-0.13244280550892,-0.27967204148942276,-1.5733407339778012,0.9797987,3.881599
train,255,0.9652307809732896,0.13282245274139484,-1.1251068459639724,1.6663638116179853,2.207542893860564,1.7681002036556448,2.1284131983583308,2.6866526647892086,3.8166937919465664,-0.13244280550892,0.1322015180831517,1.9616562225232133,0.98078704,3.9327703
train,256,0.9405232996953663,0.5597416788066657,-1.1251011800082125,-0.09713401005185905,0.11591118635631839,-0.06976881465770103,0.02338470656173174,0.018758214199063507,0.09164980692961829,-0.13244280550892,-0.08596265967409521,-0.13330455175758613,0.8974585,2.1692991
train,257,-0.4582626205736026,1.4033936966583274,0.39902574521734746,-0.2521470154936539,-0.2754453868666303,-0.2767459315002599,-0.23233516474976704,-0.0830138992580636,-0.10712803420692575,-0.2082032533618054,0.021170979971331993,-0.09713375406133468,0.99206066,4.8279543
train,258,-0.43306588224067083,0.37745134959316573,0.07995039847653988,-0.27205746236285544,-0.2768716686435184,-0.26572667403471534,-0.2291401282993626,-0.0830138992580636,-0.10712803420692575,-0.6979665516353741,0.021170979971331993,-0.09713375406133468,0.99705243,5.8238225
train,259,-0.3672608083420432,-0.8910735798457745,0.7737061115890994,-0.07808618097247344,-0.20857843618791946,-0.08492648410192127,-0.17423072730234507,-0.0830138992580636,-0.10712803420692575,0.3198363768711172,0.021170979971331993,-0.09713375406133468,0.9904546,4.642106
train,260,-0.2818854522430803,-0.9538022678966113,1.072303373523532,-0.22931899853606855,-0.24063822126133397,-0.24744847952199656,-0.21927595370810612,-0.0830138992580636,-0.10712803420692575,-0.2555262363999948,0.021170979971331993,-0.09713375406133468,0.9519962,2.987281
train,261,-0.4611981629036529,-0.025469455916391975,0.4161064157930994,-0.18379265883686008,-0.2592345795322647,-0.2380994472964109,-0.2232785550838524,-0.0830138992580636,-0.10712803420692575,-0.7072483261682615,0.021170979971331993,-0.09713375406133468,0.96905553,3.4441278
train,262,-0.500827984359332,1.04513555730522,0.16879792392767534,-0.2713138584156717,-0.2860225915483316,-0.27710180802349144,-0.23308926176951736,-0.0830138992580636,-0.10712803420692575,-1.110664788599716,0.021170979971331993,-0.09713375406133468,0.98936486,4.5329
train,263,-0.326163215721339,-0.606718648648714,0.6915041322551732,-0.2261128046005765,-0.24690292204536468,-0.2494411081047127,-0.22144874031507708,-0.0830138992580636,-0.10712803420692575,-0.5023918032799575,0.021170979971331993,-0.09713375406133468,0.9929168,4.9429245
train,264,-0.46609073345373675,-0.7609631842623326,0.170583030058848,-0.2884777813982419,-0.28535783484995897,-0.27850655441184125,-0.23286932815942313,-0.0830138992580636,-0.10712803420692575,-0.6163716692775492,0.021170979971331993,-0.09713375406133468,0.99394965,5.1015706
train,265,-0.33717149945902763,-1.3285345804415154,0.26569541869619623,-0.25507852127942154,-0.2581701273506933,-0.27244304489038285,-0.2290496135157946,-0.0830138992580636,-0.10712803420692575,-0.3775014278369407,0.021170979971331993,-0.09713375406133468,0.9967038,5.711684
train,266,-0.5054759263819116,0.6442937782956873,0.4344453109669263,-0.2795259975556766,-0.2884249717683998,-0.2770429577267449,-0.23315017510401984,-0.0830138992580636,-0.10712803420692575,-1.2220912169629865,0.021170979971331993,-0.09713375406133468,0.98577,4.2380695
train,267,-0.46755850461876186,-0.44836675571301926,0.6623708019396781,-0.20833002782361626,-0.266353366454078,-0.26669829573750975,-0.23015738517780004,-0.0830138992580636,-0.10712803420692575,-0.2894260321961742,0.021170979971331993,-0.09713375406133468,0.9851473,4.194609
train,268,-0.49275524295169365,-0.04446168972981599,0.2680266281769582,-0.2663227914599274,-0.28379691880504604,-0.2649965330476786,-0.23035390509393722,-0.0830138992580636,-0.10712803420692575,-0.8152572016259738,0.021170979971331993,-0.09713375406133468,0.9940724,5.1221867
train,269,-0.42621628347055346,-0.44390179951728964,0.9655932385207988,-0.22564886361776262,-0.2635554980716868,-0.2667802471371705,-0.22925442150229042,-0.0830138992580636,-0.10712803420692575,-0.28378813991257845,0.021170979971331993,-0.09713375406133468,0.9966979,5.70989
train,270,-0.5311619217698518,0.5587609365473449,0.09276335731660632,-0.27739604892309616,-0.29140796226932514,-0.2781900312489857,-0.23377433345873885,-0.0830138992580636,-0.10712803420692575,-1.0703125713352586,0.021170979971331993,-0.09713375406133468,0.9763291,3.7195528
train,271,-0.5402131772875068,0.39211972301290116,0.6977346562968592,-0.23286448472339363,-0.2840872239454746,-0.27817591097951905,-0.2339078355328773,-0.0830138992580636,-0.10712803420692575,-0.77625033144265,0.021170979971331993,-0.09713375406133468,0.9610629,3.2060926
train,272,-0.45141302180348525,-0.10256822739772471,0.30297584181984866,-0.2190872688491835,-0.26614720773116496,-0.22148057443760616,-0.21886354569927288,-0.0830138992580636,-0.10712803420692575,-0.8026217736969616,0.021170979971331993,-0.09713375406133468,0.99675876,5.7285523
train,273,-0.31882435989621327,-1.728824624344693,0.5663720118192139,-0.20844567417826523,-0.2397126106686632,-0.2216189039120834,-0.2121293858228301,-0.0830138992580636,-0.10712803420692575,1.1054461103697728,0.021170979971331993,-0.09713375406133468,0.9916747,4.7800984
train,274,-0.4252377693605367,-0.9935542425388593,0.8919487599973531,-0.24633290028297217,-0.26891983218830146,-0.24912214196037732,-0.2246689805484842,-0.0830138992580636,-0.10712803420692575,-0.12859993616107915,0.021170979971331993,-0.09713375406133468,0.9931837,4.9815946
train,275,-0.4700047898938038,0.46402472645448684,0.6330925096186183,-0.2339586028791817,-0.27288733577415836,-0.27280974076546843,-0.2316174061184178,-0.0830138992580636,-0.10712803420692575,-0.3590396190587628,0.021170979971331993,-0.09713375406133468,0.9958221,5.4737535
train,276,-0.5079222116569535,1.2064788667919648,0.3282909543233293,-0.2845255332197975,-0.28981338765740594,-0.27991394388396185,-0.23377965761116956,-0.0830138992580636,-0.10712803420692575,-0.14673115052156033,0.021170979971331993,-0.09713375406133468,0.9831225,4.064754
train,277,-0.4704940469488122,0.007505959213268907,1.1230541210702054,-0.21213591123906334,-0.26778385555184187,-0.2564030774227857,-0.22785879765260816,-0.0830138992580636,-0.10712803420692575,-0.5597438462145872,0.021170979971331993,-0.09713375406133468,0.9939924,5.108702
train,278,-0.47489736044388764,-0.39677262091309873,0.4256654093987193,-0.2331699276352074,-0.2734973973011459,-0.2374960497333893,-0.22369723050046825,-0.0830138992580636,-0.10712803420692575,-0.4230564088706849,0.021170979971331993,-0.09713375406133468,0.99526334,5.347675
train,279,-0.5106131254594997,0.04197805593497903,0.3019254493441097,-0.23707747035912974,-0.2801449642848723,-0.2744861994500066,-0.2327093268982654,-0.0830138992580636,-0.10712803420692575,-1.0518206326149657,0.021170979971331993,-0.09713375406133468,0.995628,5.428153
train,280,-0.3613897236819426,-1.5883213090222323,0.20726250174687802,-0.297007359372172,-0.2747385569594999,-0.2801872837461167,-0.2318185333129182,-0.0830138992580636,-0.10712803420692575,-0.677858994350926,0.021170979971331993,-0.09713375406133468,0.99274325,4.9185405
train,281,-0.5106131254594997,-0.1815521785846628,0.5797070648306135,-0.221471716988706,-0.27685063203913957,-0.25756092953828297,-0.22925474430523307,-0.0830138992580636,-0.10712803420692575,0.3798537372160965,0.021170979971331993,-0.09713375406133468,0.9930462,4.9614925
train,282,-0.4213237129204696,-0.7258620030301974,0.7334529741615698,-0.24797930041471322,-0.26875995399502195,-0.26692880240928457,-0.22918407980651498,-0.0830138992580636,-0.10712803420692575,-0.22409427877790017,0.021170979971331993,-0.09713375406133468,0.99547833,5.3943424
train,283,-0.27576973905547547,-1.2487095159890675,0.9769871445360208,-0.048378341550484996,-0.1734599288378157,-0.08883532000900046,-0.16298360202108983,-0.0830138992580636,-0.10712803420692575,-0.1829055731475273,0.021170979971331993,-0.09713375406133468,0.9832214,4.0707307
train,284,-0.3919682896199666,-0.053800588563745554,0.3713961968542856,-0.17176642237946388,-0.2422201739106258,-0.19191538334788355,-0.20755719655865654,-0.0830138992580636,-0.10712803420692575,-0.34539350120327117,0.021170979971331993,-0.09713375406133468,0.9897786,4.5729957
train,285,-0.44138325217581337,0.7459431281427803,0.4124782053219341,-0.11351719986823504,-0.23732285241122233,-0.15521201321338837,-0.20190499249329932,-0.0830138992580636,-0.10712803420692575,-0.8460829117273548,0.021170979971331993,-0.09713375406133468,0.95360047,3.0229554
train,286,-0.4137402285678397,-0.06125092455312791,0.512821472056744,-0.24703456359049428,-0.2673378795390096,-0.2615950033661543,-0.2275981699105101,-0.0830138992580636,-0.10712803420692575,-0.220131593982173,0.021170979971331993,-0.09713375406133468,0.9590641,3.1539512
train,287,-0.12801410844294364,-1.395428272215525,1.427575588414426,-0.10625318421953907,-0.15819156137962395,-0.11343798165119487,-0.153967682294933,-0.0830138992580636,-0.10712803420692575,0.7243976650510325,0.021170979971331993,-0.09713375406133468,0.92177695,2.466739
train,288,-0.4313534825481415,-0.12327633317608691,0.7975784046938411,-0.19390862902063402,-0.2560622595919294,-0.22236813779741346,-0.21806382865845883,-0.0830138992580636,-0.10712803420692575,-0.28062882970342296,0.021170979971331993,-0.09713375406133468,0.98254955,4.030785
train,289,-0.38144926293728637,0.4077915129852673,1.2575648441345075,-0.08391115900568613,-0.21406478260993161,-0.13379971205111527,-0.1901822359411577,-0.0830138992580636,-0.10712803420692575,0.9157010924772657,0.021170979971331993,-0.09713375406133468,0.9143928,2.3684912
train,290,-0.3838955482123283,2.0925491278264596,0.3888772276262009,-0.21588685477825023,-0.25357152563346996,-0.22515719876514229,-0.2164583032433805,-0.0830138992580636,-0.10712803420692575,-1.014131114414933,0.021170979971331993,-0.09713375406133468,0.99723154,5.886693
train,291,-0.4245038837780241,-0.12276383358981699,1.0536825140632065,-0.1908052788726161,-0.2539375625496625,-0.21992226170980292,-0.21708421395693106,-0.0830138992580636,-0.10712803420692575,-0.24492815433458046,0.021170979971331993,-0.09713375406133468,0.9887051,4.472045
train,292,-0.18011998480133648,-1.5023728322343817,1.1423095634911795,-0.17009747231314717,-0.19840513431029266,-0.20990600349208574,-0.20019528557266553,-0.0830138992580636,-0.10712803420692575,0.026719877166907286,0.021170979971331993,-0.09713375406133468,0.9780528,3.7969239
train,293,-0.3254293301388264,-0.15922416644039575,0.7004959844133267,-0.09440872516174298,-0.20292379693087628,-0.11684964774543172,-0.17873454941861316,-0.0830138992580636,-0.10712803420692575,-0.18636084510719078,0.021170979971331993,-0.09713375406133468,0.99737394,5.9396405
train,294,-0.37606743533219417,0.8449834141549111,0.9280160988310813,-0.25861874407487945,-0.26501123109470537,-0.2633999974606827,-0.22715671382908442,-0.0830138992580636,-0.10712803420692575,0.5502413760374685,0.021170979971331993,-0.09713375406133468,0.98169464,3.9820862
train,295,-0.2339382608522587,-0.5266604960662352,0.48031908566670467,-0.143546227501282,-0.19897312262852246,-0.16170338729499914,-0.1850172211689321,-0.0830138992580636,-0.10712803420692575,-0.17407380636788078,0.021170979971331993,-0.09713375406133468,0.99724376,5.8911285
train,296,-0.18917124031899157,-1.4932358386315028,0.8973951085720602,-0.12894737200939824,-0.18286329099517545,-0.11837838453896639,-0.16331896912502616,-0.0830138992580636,-0.10712803420692575,-0.0406453728666636,0.021170979971331993,-0.09713375406133468,0.99838436,6.426405
train,297,-0.2909367077607354,-0.5219096878572819,1.0004327709026597,-0.11822354338746822,-0.2026208698278204,-0.13035221256187432,-0.17931782079801198,-0.0830138992580636,-0.10712803420692575,-0.051743293101969415,0.021170979971331993,-0.09713375406133468,0.99338984,5.012516
train,298,-0.20531672313426824,-0.558940156310914,0.9399332924445458,0.09736124126036563,-0.09335253936303724,0.10582240358963613,-0.07588062336784882,-0.0830138992580636,-0.10712803420692575,0.0717431658669091,0.021170979971331993,-0.09713375406133468,0.97087955,3.5067618
train,299,-0.3931914322574876,0.47936986809606325,0.6392137548341809,-0.11884944381424922,-0.2272084530258564,-0.12924903493401563,-0.190168954905803,-0.0830138992580636,-0.10712803420692575,-0.1814493963452643,0.021170979971331993,-0.09713375406133468,0.998164,6.2983274
train,300,-0.31906898842371745,-0.09888182574549688,0.6552386287691533,-0.14271813440041212,-0.21759472482470782,-0.1131042555163115,-0.1767647639401084,-0.0830138992580636,-0.10712803420692575,-0.3189710987839319,0.021170979971331993,-0.09713375406133468,0.9972139,5.8803225
train,301,-0.29215985039825637,-0.24737218720817292,0.737741936151515,-0.10734755803490083,-0.1990530617251622,-0.12858615192409945,-0.17884529598141785,-0.0830138992580636,-0.10712803420692575,-0.4792765882086202,0.021170979971331993,-0.09713375406133468,0.9967961,5.7401686
train,302,-0.3572310387143714,0.5093960882864333,0.7107722984057775,-0.15300852310250185,-0.22929949150111717,-0.13138541903358258,-0.18686406064874767,-0.0830138992580636,-0.10712803420692575,-0.6171546148808749,0.021170979971331993,-0.09713375406133468,0.99626344,5.5858474
train,303,-0.1559017605784215,-1.0552206043820123,1.17729836108393,-0.14087747456339814,-0.18046091077510726,-0.15561877205103875,-0.17544287331322242,-0.0830138992580636,-0.10712803420692575,1.098257498330806,0.021170979971331993,-0.09713375406133468,0.88958615,2.086521
train,304,-0.3953930890050253,0.3570358347650339,0.5560832722891728,-0.1446166145094434,-0.23512663091406716,-0.13419269072369075,-0.19178231562867107,-0.0830138992580636,-0.10712803420692575,0.2652266890428708,0.021170979971331993,-0.09713375406133468,0.9989862,6.89302
train,305,-0.33081115774391867,0.4863482726478517,1.0292442013321088,-0.011406170902499676,-0.17694779784383416,-0.025587209039122233,-0.150297433798243,-0.0830138992580636,-0.10712803420692575,-0.17526724994268458,0.021170979971331993,-0.09713375406133468,0.9963368,5.605753
train,306,-0.3327681859639522,-0.4006082081308121,0.9572738837611326,-0.13345261341891676,-0.21760313946645937,-0.12367884079821696,-0.18176534205489936,-0.0830138992580636,-0.10712803420692575,-0.0776987877614076,0.021170979971331993,-0.09713375406133468,0.9977145,6.078891
train,307,-0.36775006539705163,-0.14112402771855914,0.7517280391854475,-0.11301476800107191,-0.2193660069134096,-0.13587263460963783,-0.1893289168428799,-0.0830138992580636,-0.10712803420692575,0.06055526913985307,0.021170979971331993,-0.09713375406133468,0.97651654,3.7276955
train,308,-0.34304258411912825,0.4864774538204916,1.0562900862329379,-0.15473288393763543,-0.22679192825915456,-0.14483197156480804,-0.18950362869528117,-0.0830138992580636,-0.10712803420692575,0.512291376712136,0.021170979971331993,-0.09713375406133468,0.99505496,5.304413
