timestamp,window_end,ground_truth_label,ground_truth_attack_type,ground_truth_source
2011-08-10T11:56:00+00:00,2011-08-10T11:57:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T11:57:00+00:00,2011-08-10T11:58:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T11:58:00+00:00,2011-08-10T11:59:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T11:59:00+00:00,2011-08-10T12:00:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:00:00+00:00,2011-08-10T12:01:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:01:00+00:00,2011-08-10T12:02:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:02:00+00:00,2011-08-10T12:03:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:03:00+00:00,2011-08-10T12:04:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:04:00+00:00,2011-08-10T12:05:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:05:00+00:00,2011-08-10T12:06:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:06:00+00:00,2011-08-10T12:07:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:07:00+00:00,2011-08-10T12:08:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:08:00+00:00,2011-08-10T12:09:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:09:00+00:00,2011-08-10T12:10:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:10:00+00:00,2011-08-10T12:11:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:11:00+00:00,2011-08-10T12:12:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:12:00+00:00,2011-08-10T12:13:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:13:00+00:00,2011-08-10T12:14:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:14:00+00:00,2011-08-10T12:15:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:15:00+00:00,2011-08-10T12:16:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:16:00+00:00,2011-08-10T12:17:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:17:00+00:00,2011-08-10T12:18:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:18:00+00:00,2011-08-10T12:19:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:19:00+00:00,2011-08-10T12:20:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:20:00+00:00,2011-08-10T12:21:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:21:00+00:00,2011-08-10T12:22:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:22:00+00:00,2011-08-10T12:23:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:23:00+00:00,2011-08-10T12:24:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:24:00+00:00,2011-08-10T12:25:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:25:00+00:00,2011-08-10T12:26:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:26:00+00:00,2011-08-10T12:27:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:27:00+00:00,2011-08-10T12:28:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:28:00+00:00,2011-08-10T12:29:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:29:00+00:00,2011-08-10T12:30:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:30:00+00:00,2011-08-10T12:31:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:31:00+00:00,2011-08-10T12:32:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:32:00+00:00,2011-08-10T12:33:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:33:00+00:00,2011-08-10T12:34:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:34:00+00:00,2011-08-10T12:35:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:35:00+00:00,2011-08-10T12:36:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:36:00+00:00,2011-08-10T12:37:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:37:00+00:00,2011-08-10T12:38:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:38:00+00:00,2011-08-10T12:39:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:39:00+00:00,2011-08-10T12:40:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:40:00+00:00,2011-08-10T12:41:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:41:00+00:00,2011-08-10T12:42:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:42:00+00:00,2011-08-10T12:43:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:43:00+00:00,2011-08-10T12:44:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:44:00+00:00,2011-08-10T12:45:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:45:00+00:00,2011-08-10T12:46:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:46:00+00:00,2011-08-10T12:47:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:47:00+00:00,2011-08-10T12:48:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:48:00+00:00,2011-08-10T12:49:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:49:00+00:00,2011-08-10T12:50:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:50:00+00:00,2011-08-10T12:51:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:51:00+00:00,2011-08-10T12:52:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:52:00+00:00,2011-08-10T12:53:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:53:00+00:00,2011-08-10T12:54:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:54:00+00:00,2011-08-10T12:55:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:55:00+00:00,2011-08-10T12:56:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:56:00+00:00,2011-08-10T12:57:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:57:00+00:00,2011-08-10T12:58:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:58:00+00:00,2011-08-10T12:59:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T12:59:00+00:00,2011-08-10T13:00:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:00:00+00:00,2011-08-10T13:01:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:01:00+00:00,2011-08-10T13:02:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:02:00+00:00,2011-08-10T13:03:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:03:00+00:00,2011-08-10T13:04:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:04:00+00:00,2011-08-10T13:05:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:05:00+00:00,2011-08-10T13:06:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:06:00+00:00,2011-08-10T13:07:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:07:00+00:00,2011-08-10T13:08:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:08:00+00:00,2011-08-10T13:09:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:09:00+00:00,2011-08-10T13:10:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:10:00+00:00,2011-08-10T13:11:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:11:00+00:00,2011-08-10T13:12:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:12:00+00:00,2011-08-10T13:13:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:13:00+00:00,2011-08-10T13:14:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:14:00+00:00,2011-08-10T13:15:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:15:00+00:00,2011-08-10T13:16:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:16:00+00:00,2011-08-10T13:17:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:17:00+00:00,2011-08-10T13:18:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:18:00+00:00,2011-08-10T13:19:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:19:00+00:00,2011-08-10T13:20:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:20:00+00:00,2011-08-10T13:21:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:21:00+00:00,2011-08-10T13:22:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:22:00+00:00,2011-08-10T13:23:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:23:00+00:00,2011-08-10T13:24:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:24:00+00:00,2011-08-10T13:25:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:25:00+00:00,2011-08-10T13:26:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:26:00+00:00,2011-08-10T13:27:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:27:00+00:00,2011-08-10T13:28:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:28:00+00:00,2011-08-10T13:29:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:29:00+00:00,2011-08-10T13:30:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:30:00+00:00,2011-08-10T13:31:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:31:00+00:00,2011-08-10T13:32:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:32:00+00:00,2011-08-10T13:33:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:33:00+00:00,2011-08-10T13:34:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:34:00+00:00,2011-08-10T13:35:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:35:00+00:00,2011-08-10T13:36:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:36:00+00:00,2011-08-10T13:37:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:37:00+00:00,2011-08-10T13:38:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:38:00+00:00,2011-08-10T13:39:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:39:00+00:00,2011-08-10T13:40:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:40:00+00:00,2011-08-10T13:41:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:41:00+00:00,2011-08-10T13:42:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:42:00+00:00,2011-08-10T13:43:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:43:00+00:00,2011-08-10T13:44:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:44:00+00:00,2011-08-10T13:45:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:45:00+00:00,2011-08-10T13:46:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:46:00+00:00,2011-08-10T13:47:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:47:00+00:00,2011-08-10T13:48:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:48:00+00:00,2011-08-10T13:49:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
2011-08-10T13:49:00+00:00,2011-08-10T13:50:00+00:00,BOTNET,NERIS_BOTNET,CTU-13 official documentation: Botnet-42 PCAP is botnet capture only
