scenario_id,scenario_family,window_start,window_end,binary_label,attack_type,packet_count,byte_count,packets_per_second,bytes_per_second,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,tcp_count,udp_count,icmp_count,other_protocol_count,packet_size_mean,packet_size_std,packet_size_min,packet_size_max,packet_size_median,packet_size_p25,packet_size_p75,iat_mean,iat_std,iat_min,iat_max,iat_median,syn_count,ack_count,rst_count,fin_count,psh_count,urg_count,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,unique_5tuple_count,flow_count,mean_flow_duration,packets_per_flow_mean,bytes_per_flow_mean,forward_backward_packet_ratio,forward_backward_byte_ratio,syn_ack_ratio,tcp_fraction,udp_fraction,icmp_fraction,unique_dst_ports_per_src_ip,unique_dst_ips_per_src_ip,unique_src_ips_per_dst_ip,port_diversity,destination_diversity
CTU44,RBot,2011-08-13T01:37:00+00:00,2011-08-13T01:38:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03905669848124186,0.05500200674408749,1.0013580322265625e-05,0.11684107780456543,0.0003190040588378906,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058590054512023926,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T01:39:00+00:00,2011-08-13T01:40:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,0.5215605735778809,0.98560273340169,1.0013580322265625e-05,2.4906928539276123,0.0002999305725097656,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.03904000918070475,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T01:42:00+00:00,2011-08-13T01:43:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,0.023386621475219728,0.02864933139891117,1.0013580322265625e-05,0.06289410591125488,0.00032591819763183594,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.03898477554321289,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T01:44:00+00:00,2011-08-13T01:45:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,5.5314023971557615,11.004438778145357,1.0013580322265625e-05,27.54009509086609,0.0003249645233154297,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.03897595405578613,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T01:46:00+00:00,2011-08-13T01:47:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03988869984944662,0.05617795437478314,1.1920928955078125e-05,0.11933612823486328,0.0003180503845214844,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05983901023864746,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T01:49:00+00:00,2011-08-13T01:50:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03900337219238281,0.05492440347210587,1.0013580322265625e-05,0.11667799949645996,0.00032210350036621094,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05851006507873535,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T01:51:00+00:00,2011-08-13T01:52:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03892930348714193,0.054849455802871414,1.0967254638671875e-05,0.11649799346923828,0.0002789497375488281,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05839943885803223,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T01:53:00+00:00,2011-08-13T01:54:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.038980960845947266,0.0548984335025918,1.0013580322265625e-05,0.11661887168884277,0.0003139972686767578,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05847644805908203,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T01:54:00+00:00,2011-08-13T01:55:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671875e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-13T01:55:00+00:00,2011-08-13T01:56:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03936298688252767,0.05544728600374503,9.775161743164062e-06,0.11777710914611816,0.0003020763397216797,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.059049367904663086,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T01:58:00+00:00,2011-08-13T01:59:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039269049962361656,0.05532201618208905,1.0013580322265625e-05,0.11750602722167969,0.0002911090850830078,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05890858173370361,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:00:00+00:00,2011-08-13T02:01:00+00:00,1,RBot,40,5395,0.6666666666666666,89.91666666666667,3,4,5,5,37,3,0,0,134.875,85.99162386535097,60,358,97.0,62.0,176.0,0.877691721304869,5.383068264813378,7.867813110351562e-06,34.06094980239868,0.000286102294921875,3,35,0,3,27,0,40,0,5395.0,0.0,6,6,0.030236005783081055,6.666666666666667,899.1666666666666,,,0.08571428571428572,0.925,0.075,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
CTU44,RBot,2011-08-13T02:02:00+00:00,2011-08-13T02:03:00+00:00,1,RBot,19,1804,0.31666666666666665,30.066666666666666,3,3,4,4,4,5,10,0,94.94736842105263,17.27326405082517,60,113,97.0,82.0,113.0,1.5386893881691828,5.588531842891776,5.9604644775390625e-06,24.530699014663696,0.00024008750915527344,0,4,0,0,3,0,19,0,1804.0,0.0,5,5,1.234827995300293,3.8,360.8,,,0.0,0.21052631578947367,0.2631578947368421,0.5263157894736842,1.3333333333333333,1.0,1.0,4,3
CTU44,RBot,2011-08-13T02:05:00+00:00,2011-08-13T02:06:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03906393051147461,0.05503277602258993,1.0013580322265625e-05,0.11689186096191406,0.0002899169921875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05860090255737305,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:06:00+00:00,2011-08-13T02:07:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,9.059906005859375e-06,0.0,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0,0,0,0,0,0,2,0,486.0,0.0,1,1,9.059906005859375e-06,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-13T02:07:00+00:00,2011-08-13T02:08:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03896466890970866,0.05486124921165879,1.0967254638671875e-05,0.11654996871948242,0.0003330707550048828,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058452486991882324,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:09:00+00:00,2011-08-13T02:10:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03894869486490885,0.054857687067253885,9.059906005859375e-06,0.11652898788452148,0.00030803680419921875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05842757225036621,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:12:00+00:00,2011-08-13T02:13:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03896665573120117,0.05486052550684944,1.0013580322265625e-05,0.11655092239379883,0.0003390312194824219,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05845499038696289,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:14:00+00:00,2011-08-13T02:15:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03908562660217285,0.055063460890718695,8.821487426757812e-06,0.11695694923400879,0.0002911090850830078,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058632850646972656,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:16:00+00:00,2011-08-13T02:17:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390017032623291,0.05491648558536408,1.0967254638671875e-05,0.11666512489318848,0.00032901763916015625,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05850803852081299,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:18:00+00:00,2011-08-13T02:19:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,5.657930374145508,11.257464731310504,1.0967254638671875e-05,28.17267894744873,0.00032210350036621094,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.03899463017781576,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T02:21:00+00:00,2011-08-13T02:22:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039014339447021484,0.054942102181124004,1.0013580322265625e-05,0.1167140007019043,0.0003190040588378906,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05852651596069336,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:23:00+00:00,2011-08-13T02:24:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03896768887837728,0.05489936426695607,1.0013580322265625e-05,0.1166069507598877,0.000286102294921875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05845654010772705,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:25:00+00:00,2011-08-13T02:26:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,2.542489194869995,5.026651760841498,1.0967254638671875e-05,12.595386981964111,0.00032019615173339844,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.03902331988016764,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T02:28:00+00:00,2011-08-13T02:29:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.038976033528645836,0.05491537509515513,1.0013580322265625e-05,0.1166379451751709,0.00028014183044433594,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05846905708312988,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:30:00+00:00,2011-08-13T02:31:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,2.0576282024383543,4.056917267364424,1.0013580322265625e-05,10.170958995819092,0.00032591819763183594,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.03906400998433431,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T02:32:00+00:00,2011-08-13T02:33:00+00:00,1,RBot,40,5395,0.6666666666666666,89.91666666666667,3,4,5,5,37,3,0,0,134.875,85.99162386535097,60,358,97.0,62.0,176.0,1.184730664277688,7.275718136165434,6.9141387939453125e-06,46.035118103027344,0.0002770423889160156,3,35,0,3,27,0,40,0,5395.0,0.0,6,6,0.03042944272359212,6.666666666666667,899.1666666666666,,,0.08571428571428572,0.925,0.075,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
CTU44,RBot,2011-08-13T02:35:00+00:00,2011-08-13T02:36:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,9.348020362854005,18.636572904853978,1.0013580322265625e-05,46.621052980422974,0.0003249645233154297,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.03968628247578939,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T02:37:00+00:00,2011-08-13T02:38:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.038959344228108726,0.054857256302907685,1.0013580322265625e-05,0.11653900146484375,0.00032901763916015625,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05844402313232422,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:39:00+00:00,2011-08-13T02:40:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03896903991699219,0.054899256313723534,8.821487426757812e-06,0.1166081428527832,0.00029015541076660156,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05845797061920166,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:41:00+00:00,2011-08-13T02:42:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03922533988952637,0.05526306350567772,1.0013580322265625e-05,0.11737895011901855,0.00028705596923828125,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058843016624450684,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:42:00+00:00,2011-08-13T02:43:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0013580322265625e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-13T02:44:00+00:00,2011-08-13T02:45:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03894305229187012,0.05486098685539644,1.0013580322265625e-05,0.11652803421020508,0.0002911090850830078,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05841958522796631,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:46:00+00:00,2011-08-13T02:47:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,6.402577590942383,12.7466667963129,1.0013580322265625e-05,31.895750999450684,0.0003299713134765625,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.039048989613850914,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T02:48:00+00:00,2011-08-13T02:49:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03912202517191569,0.05499559323336437,9.775161743164062e-06,0.1168971061706543,0.0004591941833496094,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05868792533874512,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:51:00+00:00,2011-08-13T02:52:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03901863098144531,0.05492847202761769,1.0967254638671875e-05,0.1166989803314209,0.0003459453582763672,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058533430099487305,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:53:00+00:00,2011-08-13T02:54:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03900273640950521,0.05494960400458153,9.059906005859375e-06,0.11671304702758789,0.000286102294921875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05850863456726074,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:54:00+00:00,2011-08-13T02:55:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671875e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-13T02:55:00+00:00,2011-08-13T02:56:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03898803393046061,0.05492880802380941,1.1205673217773438e-05,0.1166689395904541,0.00028395652770996094,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058487653732299805,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T02:58:00+00:00,2011-08-13T02:59:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03918274243672689,0.05519221365964946,1.0013580322265625e-05,0.11723613739013672,0.0003020763397216797,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058779120445251465,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:00:00+00:00,2011-08-13T03:01:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039035638173421226,0.0549872064393654,1.0967254638671875e-05,0.11679911613464355,0.0002968311309814453,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05855894088745117,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:02:00+00:00,2011-08-13T03:03:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03912003835042318,0.05509158261092233,1.0013580322265625e-05,0.11703109741210938,0.0003190040588378906,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.0586850643157959,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:04:00+00:00,2011-08-13T03:05:00+00:00,1,RBot,40,5395,0.6666666666666666,89.91666666666667,3,4,5,5,37,3,0,0,134.875,85.99162386535097,60,358,97.0,62.0,176.0,1.4917752559368427,9.168523576199084,5.9604644775390625e-06,58.010231018066406,0.0002918243408203125,3,35,0,3,27,0,40,0,5395.0,0.0,6,6,0.030593117078145344,6.666666666666667,899.1666666666666,,,0.08571428571428572,0.925,0.075,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
CTU44,RBot,2011-08-13T03:06:00+00:00,2011-08-13T03:07:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671875e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-13T03:07:00+00:00,2011-08-13T03:08:00+00:00,1,RBot,19,1804,0.31666666666666665,30.066666666666666,3,3,4,4,4,5,10,0,94.94736842105263,17.27326405082517,60,113,97.0,82.0,113.0,0.768078499370151,2.4281901511589883,5.9604644775390625e-06,10.664214849472046,0.00025653839111328125,0,4,0,0,3,0,19,0,1804.0,0.0,5,5,1.2331518173217773,3.8,360.8,,,0.0,0.21052631578947367,0.2631578947368421,0.5263157894736842,1.3333333333333333,1.0,1.0,4,3
CTU44,RBot,2011-08-13T03:09:00+00:00,2011-08-13T03:10:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03910398483276367,0.05505978631259177,1.0967254638671875e-05,0.11697006225585938,0.00033092498779296875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058661460876464844,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:11:00+00:00,2011-08-13T03:12:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0391389528910319,0.05511058717117089,1.0013580322265625e-05,0.11707687377929688,0.0003299713134765625,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058713436126708984,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:14:00+00:00,2011-08-13T03:15:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03905399640401205,0.054988252283614945,1.0013580322265625e-05,0.11681890487670898,0.0003330707550048828,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.0585860013961792,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:16:00+00:00,2011-08-13T03:17:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03917964299519857,0.05517032015551561,1.0013580322265625e-05,0.1172020435333252,0.0003268718719482422,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058774471282958984,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:18:00+00:00,2011-08-13T03:19:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,6.805665588378906,13.55286854469795,6.9141387939453125e-06,33.91125202178955,0.0002880096435546875,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.039028326670328774,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T03:21:00+00:00,2011-08-13T03:22:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03899367650349935,0.05493409399719334,1.0967254638671875e-05,0.11668205261230469,0.0002880096435546875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05849599838256836,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:23:00+00:00,2011-08-13T03:24:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03908332188924154,0.05506508275159231,1.0013580322265625e-05,0.11695694923400879,0.0002830028533935547,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05862998962402344,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:25:00+00:00,2011-08-13T03:26:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03896562258402506,0.0548917273183331,1.0013580322265625e-05,0.11659407615661621,0.00029277801513671875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05845344066619873,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:27:00+00:00,2011-08-13T03:28:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039108673731486,0.0550967258969269,1.0013580322265625e-05,0.11702704429626465,0.00028896331787109375,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05866801738739014,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-13T03:30:00+00:00,2011-08-13T03:31:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,0.6862622261047363,1.314792699181198,7.152557373046875e-06,3.3142969608306885,0.0003180503845214844,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.03900806109110514,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-13T03:31:00+00:00,2011-08-13T03:32:00+00:00,1,RBot,2,464,0.03333333333333333,7.733333333333333,1,1,1,1,0,2,0,0,232.0,0.0,232,232,232.0,232.0,232.0,9.059906005859375e-06,0.0,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0,0,0,0,0,0,2,0,464.0,0.0,1,1,9.059906005859375e-06,2.0,464.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
